source_zh	target_en
该国的旅游业也可以开发和升级，不仅面对每年前往麦加和麦地那朝拜的数百万穆斯林朝圣者，同时也面对休闲游客。	The country’s tourism sector could be developed and upgraded, not only for the millions of Muslim pilgrims who visit the holy sites of Mecca and Medina every year, but also for leisure tourists.
克劳迪娅·戈丁（Claudia Goldin）和劳伦斯·卡茨（Lawrence Katz）指出，美国的教育“例外论”让其能够先发制人，领先在人力资本方面投资不足的欧洲国家。	As Claudia Goldin and Lawrence Katz have shown, it was American “exceptionalism” in education that enabled the country to steal a march on European countries that were under-investing in human capital.
因为世界绝大多数人口生活的环境资源有限，我们必须认可 — — 并投资于 — — 那些正在拓展发展中世界医学前沿的科研人员所做的工作。	With the majority of the world’s population living in resource-challenged settings, we must recognize – and invest in – the efforts of those who are pushing the frontiers of medical science in the developing world.
这样能让该组织更好地实行管理（尽管斯特劳斯-卡恩的领导力堪称典范 ） ， 并将提高两大权威机构在发展中国家心目中的合法性。	This will provide for better governance (although Strauss-Kahn’s leadership has been exemplary), and will enhance both institutions’ legitimacy in the eyes of developing nations.
这些因素，加上急剧下降的商品价格，将使发达经济体的通货膨胀下跌到1%的水平，从而使人们担心会出现通货紧缩而不是滞胀。	These factors, combined with sharply falling commodity prices, will cause inflation in advanced economies to ease toward the 1% level, raising concerns about deflation, not stagflation.
奥萨马·本·拉登既没有威胁也没有收买2001年9月驾机撞向世贸中心大楼的恐怖分子：吸引他们作恶的是他的思想。	Osama bin Laden neither threatened nor paid the men who flew aircraft into the World Trade Center in September 2001: he attracted them by his ideas to do evil.
事实上，维基解密曾援引美国前国务卿希拉里·克林顿的演讲指责卡塔尔和沙特阿拉伯勾结“基地、塔利班和其他恐怖组织 。 ”	Indeed, Wikileaks quotes former US Secretary of State Hillary Clinton accusing Qatar and Saudi Arabia of collusion “with Al Qaeda, the Taliban, and other terrorist groups.”
其中一些是机构性原因：全球而言，储蓄率非常高，亚洲尤其如此，欧洲也比较高（德国的个老龄化国家存钱以备退休 ） 。	Some are structural: saving is high globally, especially in Asia but also in Europe, where aging countries like Germany put money aside for retirement.
碰巧生活和工作在受全球化冲击的传统制造业地区的人沦为多重输家：他们的工作、家庭财富以及孩子和亲人的命运都与此息息相关。	Those who happen to live and work in traditional manufacturing districts caught in the turmoil of globalization are multiple losers: their jobs, their housing wealth, and the fortunes of their children and relatives are all highly correlated.
自独立以来，政府由占多数的缅族垄断，这导致后殖民地时代本土主义于众多少数族群爆发冲突和内战，少数族群抱怨缅甸采取了地理种族隔离（geographic apartheid）制度。	Since independence, governments dominated by Myanmar’s Burman majority have allowed postcolonial nativism to breed conflict or civil war with many of the country’s minority groups, which have complained of a system of geographic apartheid.
随着肯尼亚和津巴布韦探索各自的政治未来，两国的很多情况毫无疑问将会发生改变 — — 我们当然希望是向好的方向改变。	As Kenya and Zimbabwe navigate their political futures, much in both countries will no doubt change – one hopes for the better.
他们知道，德国非常想在AMR问题上起领导作用，而德国是今年G20的主席国，届时有可能会拿出更加果断的方案。	They knew that Germany, an enthusiastic champion in the fight against AMR, would be chairing the G20 this year, and could be expected to bring bold proposals to the table.
在位于坦桑尼亚的乞力马扎罗山区 — — 在那里我们可以清晰地感受到全球变暖的影响 — — 研究员遇见了雷赫玛·伊布拉希姆。	On Mount Kilimanjaro in Tanzania – where the effects of global warming can already be felt – our researcher encountered 28-year-old Rehema Ibrahim.
尽管大约三分之二的公共场合枪击犯在作案前夕遭到过创伤事件 — — 通常是被炒或被甩 — — 但大部分会花几周乃至几年时间思考和准备复仇。	Though roughly two-thirds of mass public shooters experience a traumatic event immediately before carrying out the attack – usually the loss of a job or relationship – most spend weeks or even years deliberating and preparing to get their revenge.
如果超高的资源消耗发生在像中国这样的经济和影响力不断上升的人口大国，问题就会很严重。 这方面气候变化政府间委员会（Intergovernmental Panel on Climate Change）等机构已经提出了令人担忧的警告。	But China’s economy and influence are growing at a time when, as dire warnings by bodies like the Intergovernmental Panel on Climate Change demonstrate, that is not really an option.
比如，20世纪中叶，磷矿开采带来的繁荣让密克罗尼西亚岛国瑙鲁从粮食短缺和饥饿之地变成全球肥胖和2型糖尿病最严重的国家。	In the mid-twentieth century, for example, a boom in phosphate mining transformed the Micronesian island state of Nauru from a land of food shortages and starvation to the world’s leader in obesity and type-2 diabetes.
这比大萧条对美国生产力的侵蚀比例还要大 — — 而��国经济规模比1928年大了16倍（以人均衡量则大了5.5倍 ） 。	That is a higher share of America’s productive capabilities than the Great Depression subtracted – and the US economy is 16 times larger than it was in 1928 (5.5 times larger in per capita terms).
2006年6月的总统选举中他得到了45.5 %的选票 — — 虽然不足以击败阿兰·加西亚，但却足以证明他承载了众多秘鲁人的信任和希望。	In the presidential election of June 2006, he received 45.5 % of the vote – not enough to defeat Alan García, but sufficient to show how deeply he had tapped into the hopes and trust of many Peruvians.
20 ％的温室气体排放，是由于对热带森林的砍伐造成的，而要解决这一问题，明确要求我们在未来十年或二十年中停止砍伐。	One clear requirement is that tropical deforestation, which is responsible for 20% of greenhouse gas emissions, be halted within the next decade or two.
而新的哈里发帝国主张者 — — ISIS埃米尔巴格达迪（Abu Bakr al-Baghdadi）可以。	The new caliphal claimant, the Islamic State’s emir Abu Bakr al-Baghdadi, can.
而对于那些几乎无法维持有尊严的生活，更别提花钱买票去现代“斗兽场”看场橄榄球赛的人来说，愤怒的推特显然是毫无意义的。	Raging tweets are meaningless to people who can scarcely afford a dignified living, let alone tickets to the modern-day Colosseum to watch football.
认为汇率升值会减少一国贸易盈余的观点是错误的，因为在全球一体化的经济中，国内投资会随汇率的升值而下降。	The claim that exchange-rate appreciation will reduce a country’s trade surplus is false, because, in globally integrated economies, domestic investment falls when the exchange rate appreciates.
要想做到这一点，他必须制定新的社会契约，面对灵活开放的21世纪经济不可避免的快速变化和突然破坏为最弱势群体提供保护。	To do that, he will have to forge a new social contract that protects the most vulnerable from the rapid shifts and abrupt disruptions inherent in a flexible, open twenty-first-century economy.
这次的焦点在于哈西娜如何对待诺贝尔奖得主穆罕默德·尤努斯，尤努斯是小额信贷的先驱和孟加拉乡村银行的创始人。	This time, the issue was Hasina’s treatment of the Nobel laureate Muhammad Yunus, the microcredit pioneer and founder of the Grameen Bank.
法院也并未研究被激活卵细胞 — — 即单性生殖单倍体 — — 是否构成生殖细胞，后者在欧盟同样不允许申请专利（尽管法院确实在听证会上对申请者提出了这个问题 ） 。	And it did not consider whether the activated egg cell – a “parthenote” – counts as a germ cell, which also cannot be patented in the EU (though it did pose the question to the applicants at the hearing).
当政策方向错误时，承担错误责任的现任可能 — — 也常常 — — 会通过选举被赶下台，被（至少在理论上）胜任的对手取而代之。	When policy goes awry, the incumbents responsible for the mistake can be, and often are, voted out of office, to be replaced, in principle at least, by more competent rivals.
美国政府甚至承认如果没有燃煤发电厂，南非的“经济复苏，电气化，就业以及社会指标都将受到不利影响 。 ”	The US government even acknowledged that, without a coal-fired power plant, South Africa’s “economic recovery will suffer, adversely impacting electrification, job creation, and social indicators.”
一个极端情况是每天都有400多非洲妇女和女孩在怀孕或生产中死亡，给她们的家庭造成创伤，也让遗孤陷入苦难。	At the extreme, more than 400 African women and girls die every day during pregnancy or childbirth, scarring families and plunging surviving children into hardship.
事实上，2010年亚努科维奇当选总统标志着乌克兰亲欧洲的橙色革命的结束。 2004年的橙色革命挫败了他窃取总统宝座、将乌克兰引向俄罗斯阵营的图谋。	Indeed, his election in 2010 marked the end of Ukraine’s pro-European Orange Revolution, which had defeated his effort to steal the presidential election in 2004 and keep Ukraine in the Russian camp.
根据这种解释，特朗普攻击媒体、情报机构和联邦调查局意在提前破坏上述机构的可信度，进而对它们进一步揭露特朗普和俄罗斯的交易内容造成影响。	On this interpretation, Trump’s attacks on the press, the intelligence agencies, and the FBI specifically aim to discredit these organizations in advance of further revelations regarding his dealings with Russia.
事实上，我继续写道 ， “ 考虑到中国的全面改革日程，进一步开放资本账户可以等一等；而从自由化收益不明但风险巨大的情况看，也应该等一等 。 ”	In fact, I continued, “Given China’s extensive reform agenda, further opening of the capital account can wait; and, in view of liberalization’s ambiguous benefits and significant risks, it should.”
一批新领导人进入中国的高级职位，而且提议扩大到包括食品和产品安全、能源效率和安全以及环境可持续性，因此，这一会议是在一个敏感时期召开的。	The meeting comes at a delicate time, as a new group of leaders moves into China’s senior positions, and as the agenda has been broadened to include food and product safety, energy efficiency and security, and environmental sustainability.
显而易见的问题是俄罗斯政府为何不惜牺牲公共支持也要采取无效的改革，而改革目标只是降低退休金支出，而不是真正让退休金体系走上财务可靠之路。	The obvious question is why Russia’s government is sacrificing public support to pursue an ineffective reform aimed simply at cutting pension expenditure, rather than genuinely trying to place the system on a sound financial footing.
由金及其同事，哈佛大学的保罗·法莫共同领导的非政府组织“健康伙伴 ” （ Health in Health）一直在使用抗逆转录病毒的药物（AVR）来治疗约1，000名被艾滋病毒感染的贫困的海地乡村居民，并使他们的健康和希望得以恢复。	Partners in Health, the NGO led by Kim and his colleague, Harvard University’s Paul Farmer, had used antiretroviral medicines (ARVs) to treat around 1,000 impoverished HIV-infected rural residents in Haiti, and had restored them to health and hope.
无论我们多希望能够坐视不管，允许叙利亚流血事件自生自灭可能会对该地区和西方国家的安全构成严重的威胁。	However much we may wish to look away, the consequences of allowing the bloodbath in Syria to take its own course may well be disastrous for the region and for the West’s security.
希尔提出的其他一些想法，比如放松长期投资的资本要求，与将在明年实施的欧盟保险商和养老基金偿债能力要求相违背。	Some of the other ideas that Hill has floated, such as relaxing the capital standards for long-term investments, run counter to the EU solvency standards for insurers and pension funds that will be implemented next year.
它因为自由贸易、低税率和香港和澳门两大高度全球化的城市而获得巨大的优势，后两者都是中国“一国两制”下的“特别行政区 ” 。	It gains a distinct advantage from the free-trade, low-tax, and highly globalized cities of Hong Kong and Macau; both are “special administrative regions” under China’s “one country, two systems” principle.
斯坦福大学的拉伊·切蒂（Raj Chetty）和其他人指出，这绝非美国现在的情况，并且其他国家也能观察到类似的模式。	As Raj Chetty of Stanford and others have shown, this is far from being the case in the US, and similar patterns can be observed in other countries.
此外，美国经济学家卡门·莱因哈特（Carmen Reinhart）和肯尼斯·罗格夫（Kenneth Rogoff ）在一篇颇有影响的论文指出当一国的公共债务上升到GDP的90%以上时，其经济增长会急剧下降。	Moreover, an influential paper by the American economists Carmen Reinhart and Kenneth Rogoff suggests that economic growth falls sharply when a country’s public debt rises above 90% of GDP.
因此，从经济上讲非理性的锁定效应（lock-in effect ） ， 以及由此导致的工人无力变换工作的情况，得以避免。	That way, economically irrational lock-in effects, whereby workers simply cannot afford to change jobs, are avoided.
如果你觉得这有些牵强，可以关注一下这一点：Instagram联合创始人麦克·克雷格（Mike Krieger）就是背井离乡来到旧金山追求财富的巴西人。	If that sounds farfetched, consider this: Instagram co-founder Mike Krieger is a Brazilian who left home to find his fortune in San Francisco.
-在不涉及使用基金组织财力的前提下，针对所有议题将采取自由抢占位置的管理模式，除非它被扩大的理事会明确否决。	- Management would be free to take a position on all issues not involving the use of Fund resources, unless it is was explicitly overruled by the expanded board.
1947年的印度就是如此，当时，英国人走了，巴基斯坦分裂出去了，大约一百万印度教和穆斯林死于互相杀戮。	That happened in India in 1947, when the British left, Pakistan broke away, and roughly a million Hindus and Muslims died in mutual slaughter.
据联合国儿童基金会和世界卫生组织的水和卫生服务供应联合监测计划的最新报告，在1990年到2008年期间获得供水的12亿多人中，大部分都获得了接到住处的水管供水。	According to a recent report by UNICEF and the World Health Organization on their joint monitoring program for water supply and sanitation, more than 1.2 billion of those who gained access to water from 1990 to 2008 had it piped to their premises.
不过，塞浦路斯仍然是一个冲突区域：尼科西亚仍然可以见到建有防御工事的街道，一支联合国维和部队在缓冲区内巡逻，而且有大量的土耳其军队在北部地区驻扎。	However, Cyprus remains a conflict zone: there are still fortified streets in Nicosia, a United Nations peacekeeping operation patrols the buffer zone, and there is a substantial Turkish military force in the north.
强化的立法基础能让美国军队与日本自卫队之间的合作更加强大，让美日同盟更加紧密，为地区和平提供可信的威慑力。	These enhanced legislative foundations should make cooperation between the US military and Japan’s Self-Defense Forces even stronger, and the alliance still more solid, providing credible deterrence in the service of peace in the region.
里根税收计划利用抵扣规定的变化和其他会计规则变化来抵消税率的大幅降低（最高税率从50%下降到28 % ） 。	The Reagan tax plan used changes in deductions and other accounting rules to pay for major cuts in tax rates that lowered the top rate from 50% to 28%.
但特朗普上台后，这些谴责失去了信誉，因为特朗普时常赞美习近平，说他是“完人 ” 、 “了不起的绅士 ” 。	But, under Trump, those condemnations have lost credibility, and not just because they are interspersed with praise for Xi, whom Trump has called “terrific” and “a great gentleman.”
（公共投资也是如此，尽管该指标占GDP比重很小，大西洋两岸的差异不足以在三年时间里造成彼此增长的重大差异 ） 。	(The same is true of public investment, though this constitutes such a small proportion of GDP that transatlantic differences could not have had a large impact on growth over a three-year horizon.)
中国政府需要在政府利益和个人权利之间、经济增长和环境保护之间以及市场角色和国家角色之间找到正确的平衡。	The government will need to find the right balance between government interests and individual rights, between economic growth and environmental stewardship, and between the role of markets and that of the state.
因此，尽管美联储购买长期资产（所谓的量化宽松，简称QE）的手笔可能有所减小，但利率告别历史低位可能不会遭遇2015年。	Thus, while there may be some reduction of the Federal Reserve’s purchases of long-term assets (so-called quantitative easing, or QE), a move away from rock-bottom interest rates is not expected until 2015 at the earliest.
最后，因为温和派的鲁哈尼目前担任总统，美国的军事打击可能破坏美伊双方就伊朗核计划达成能为双方保存颜面的方案的黄金机会。	Finally, with the moderate Rouhani now installed as President, a US military strike could undermine a golden opportunity for America and Iran to reach a face-saving solution (for both sides) on Iran’s nuclear program.
但土耳其在面对金融市场从拥抱风险（risk-on）到厌恶风险（risk-off）的突然转换时所表现出来的脆弱性其实是可预见的。	But Turkey’s vulnerability to an abrupt shift in financial markets from risk-on to risk-off was foreseeable.
超过40%的选民支持特朗普，但在全国失业不高的情况下，只有一小部分���以主要归因于他在经济萧条地区所受到的支持。	More than 40% of the electorate backs Trump, but with low unemployment nationally, only a small part of that can be explained primarily by his support in economically depressed areas.
但这不是一个系统性问题；事实上，黄金价格的上涨将弥合针对安全资产的一部分供需缺口，而这一缺口正是由于利率的零下限而导致的。	But this is not a systemic problem; and, in fact, a rise in gold prices would close part of the gap between demand and supply for safe assets that has emerged due to the zero lower bound on interest rates.
表面上看，美国直面俄国威胁的决策提醒人们欧洲此前曾怎样无力应对其临近地区发生的威胁 — — 其中尤以20世纪90年代的波斯尼亚最令人难忘。	On its surface, America’s decision to confront Russia recalls previous occasions when Europe proved unable to respond to challenges in its neighborhood – most memorably in Bosnia in the 1990s.
正如希腊经济部长米哈利斯·赫里索希季斯（Michalis Chrysochoidis）所说，这都要怪欧盟实施的补贴政策，搞得企业家们都跑到进口部门去挣快钱了。	As the Greek economics minister, Michalis Chrysochoidis, has said, this is attributable to European Union subsidies, which drove entrepreneurs to follow the easy money into the import sector.
为了促使世界领导人抓住这一机会，ICRICT给出了一系列建议，被容包括规则和全球公司税治理机构改革等。	To help induce world leaders to take advantage of this opportunity, the ICRICT has issued a set of recommendations for reform of the rules and institutions governing international corporate-taxation.
毕竟，朝鲜、印度、巴基斯坦和以色列对美国和俄罗斯将核武器库存从杀伤力严重过剩削减至杀伤力略有过剩不会留下太深刻的印象。	After all, North Korea, India, Pakistan, Iran, and Israel might not be particularly impressed by a reduction in the US and Russian nuclear-weapons stockpiles from gross overkill to merely mild overkill.
在这样的背景下，难怪有47%的南方人都投票给五星运动，该党派推行全面补助的提案对于因法西斯时代社团主义而停滞不前的经济看上去似乎非常适合。	Against this backdrop, it is little wonder that 47% of Southerners voted for M5S, whose proposal for a universal subsidy would well suit an economy held back by fascist-era corporatism.
希腊的退出之举可能会对西班牙、意大利和法国这样的国家起到警示作用，在这些国家，强烈反欧洲反建制的呼声正在上升。	A Greek exit may serve as a warning to countries like Spain, Italy, and France, where strong anti-Europe or anti-establishment parties are on the rise.
而美国总统特朗普和国会共和党似乎还想通过取消和取代2010年平价医疗法 （ “ 奥巴马医保 ” ） 剥夺2,300万美国人的医疗保险。	And yet US President Donald Trump and congressional Republicans seem intent on depriving 23 million more Americans of health insurance by repealing and replacing the 2010 Affordable Care Act (“Obamacare”).
事实上，美国现有的“技术官僚”制度 — — 确保政策制定能遵循正确的分析和经验证据 — — 所倚仗最多的人，莫过于里夫林了。	Indeed, America owes its current system of “technocracy” – which ensures that policymaking follows sound analysis and empirical evidence – more to Rivlin than to any other living human.
土耳其应邀参加欧洲理事会会议；它可以参与各种欧盟项目和《欧洲共同外交政策》的实施；同时，作为北约的成员，它也是欧盟—北约安全合作的伙伴。	Turkey is invited to Council meetings, it can participate in various EU programs and in manifestations of the European Common Foreign Policy, and, as a member of NATO, it is a partner in EU-NATO security cooperation.
但重点在于把大众的眼球和注意力吸引到有关希望与目标的故事上 — — 去提高公众的意识，而不是分散他们的注意力。	But the point is to fix eyes and hearts on a narrative of hope and purpose – to uplift, rather than distract, the public.
如今，全世界有1,800名十亿美元级富翁，其中70人生活在富有的世界大都市伦敦，而伦敦居民一边倒地反对英国退欧。	There are now 1,800 billionaires globally, 70 of whom live in wealthy and cosmopolitan London, where residents overwhelmingly opposed Brexit.
事实上，通胀风险在于增加，特别是如果美联储坚持将真实短期利率为负的情况一直保持到2016年底、并在2017年底前只提高一个百分点的话。	Indeed, the inflation risk is on the upside, especially if the Fed sticks to its plan to keep its real short-term interest rate negative until the end of 2016 and to raise it to one percentage point only by the end of 2017.
如果我们的目标是要对抗营养不良，那么给那些需要的人增加营养在挽救生命上比花几十亿美元减少碳排放量要有效5000倍。	If our goal is to fight malnutrition, policies like getting nutrients to those who need them are 5,000 times more effective at saving lives than spending billions of dollars cutting carbon emissions.
以色列和冰岛随后在1955年发行了该债券，接着，巴西、智利、哥伦比亚、阿根廷、英国、澳大利亚、墨西哥、加拿大、瑞典、新西兰、美国、法国、日本和意大利也开始发行。	Israel and Iceland were next, in 1955, followed by Brazil, Chile, Columbia, Argentina, the UK, Australia, Mexico, Canada, Sweden, New Zealand, the US, France, Japan, and Italy.
我用“繁荣 ” （ flourishing）来描述进入未知领域的旅途所带来的满足感 — — 即挑战和克服障碍的诉求带来的激动感。	I use the word “flourishing”to refer to the satisfaction from a journey into the unknown – the excitement of the challenges and the appeal of overcoming obstacles.
在十七世纪，荷兰学者雨果·格劳修斯（Hugo Grotius，他被认为是国际法的起草者）指出海盗可以在抓获他们的船上被起诉，不管他们的犯罪地点在哪里。	In the seventeenth century, the Dutch scholar Hugo Grotius, who is recognized for codifying international law, argued that pirates could be tried for their crimes, regardless of where they were committed, aboard the ships that captured them.
它利用自己可观的资本 — — 世界第三大经济体、超凡的高科技技能，以及新近摆脱了一些法律和宪法限制的军队 — — 提高自己的地缘政治实力。	Taking advantage of its considerable assets – the world’s third-largest economy, substantial high-tech skills, and a military that has recently been freed of some legal and constitutional constraints – Japan is boosting its geopolitical clout.
为了报复日方拒绝释放船长的举措，中国暗示其将召回驻日大使，停止双边部长级交流，并取消1万名中国游客的赴日行程。	In retaliation for Japan’s refusal to release the trawler captain, China hinted that it might recall its ambassador from Tokyo, suspended bilateral ministerial-level exchanges, and canceled a tour to Japan for about 10,000 Chinese.
我上大学时 ， “ 家长制”的女权主义解决方案是想象中没有等级制度的世界，人们在这里整天靠语言交流，建立起情感方面的联系。	When I was in college, the feminist solution to “patriarchy” was an imagined world without hierarchy, where people verbalized all day long and created emotional bonds.
在灾难袭来之前，双方都必须持续评估当前的法律是否为科学家和官员们的分析和公共沟通提供了清晰可行的操作标准。	Both sides must continually determine, before disaster strikes, whether existing laws provide scientists and administrators with clear, realistic standards for their analyses and public communications.
36年前，当美中两国意识到是苏联、而非各自两国构成更大威胁的时候，尼克松和毛泽东把世界政治搞得天翻地覆。	Thirty-six years ago, Richard Nixon and Mao Zedong turned world politics upside down, as both America and China realized that it was the Soviet Union, and not each other, that posed the greater threat.
"半岛的格言""观点和反面观点""已经给阿拉伯观众留下了深刻的印象，因为在阿拉伯大陆电视台，人们几乎听不到针锋相对的观点冲撞。"	"Al Jazeera's motto, ""opinion and opposing opinion,"" has galvanized Arab viewers, because clashing opinions are rarely heard on terrestrial Arab television stations."
但其实是我经常俗称为“曼—谢—利—浦”的区域最终导致北方经济引擎出类拔萃，而位于引擎核心地带的曼彻斯特无疑是早期受益者之一。	But it is what I often inelegantly call “Man-Sheff-Leeds-Pool” that distinguishes the Northern Powerhouse, and Manchester, which sits at the heart of it, is certainly among the early beneficiaries.
这一投资下降意味着更缓慢的生产率增长，而与此同时，发达国家的老龄化 — — 现在越来越多的新兴市场（如中国、俄罗斯和韩国）也是如此 — — 降低了投入生产的劳动力。	That falloff in investment implies slower productivity growth, while aging populations in developed countries – and now in an increasing number of emerging markets (for example, China, Russia, and Korea) – reduce the labor input in production.
国际社会又开始密切关注中国与其难以控制的盟友之间的关系，并希望中国作为一个想要向世界昭示自身和平崛起的新兴超级大国能发挥建设性的作用。	The international community is again firmly focused on China’s relationship with its rogue ally, and expects that, as an emerging superpower seeking to reassure the world of its peaceful rise, China will play a constructive role.
这意味着更多的杀虫剂、洗涤剂、抗生素、胶水、润滑油、防腐剂和塑料，其中有许多包含类似于哺乳动物激素的化合物。	It means more pesticides, detergents, antibiotics, glues, lubricants, preservatives, and plastics, many of which contain compounds that mimic mammalian hormones.
5月，这个包括了多位前总统、首相、外交部长、欧盟委员和高级外交官的小组向欧盟领导人提出了一系列建议。	This group, which included former presidents, prime ministers, foreign ministers, European Union commissioners and senior diplomats, sent a set of proposals to EU leaders in May.
通过使大量金融资源流动起来，并为政策可信度提供支持，IMF能够帮助降低高额的经济和社会成本，而这些成本常常和危机联系在一起。	With its ability to mobilize large financial resources and buttress policy credibility, the IMF can help mitigate the large economic and social costs often associated with crises.
但总统普京和国家杜马（议会）最近的提高退休年龄的决定无法解决问题 — — 反倒制造了更加严重的问题。	But the recent decision of President Vladimir Putin and the Duma (parliament) to raise the retirement age will not fix the problem – and may create more serious problems than it solves.
同样，如果一个国家通过对革新劳动市场或者保持较低的实质工资水平而实现��产力强劲增长，估计也会面临惩罚。	The same is true of a country that undergoes a period of strong productivity growth because it has reformed its labor market or kept real wages low and has a current-account surplus.
至少部分金砖国家（巴西、俄罗斯、印度、中国和南非）正在失去经济动力；而墨西哥等新新兴大国虽然看起来诱人无比，但实际上可能相当脆弱。	At least some of the BRICS countries (Brazil, Russia, India, China, and South Africa) appear to be running out of steam economically; and, while new emerging powers, such as Mexico, are tempting, they may prove to be more fragile than they look.
这场根植于两国传统对立情绪和殖民时代遗毒的斗争正在侵害整个区域的利益，两方的敌对状态竟然恶化到连一个短期协议都需要第三方从中斡旋。	Rooted in ancient enmities and the legacy of the colonial era, the fighting is damaging the entire region. So virulent is the dispute that even a short-term settlement will require third-party mediation.
自20世纪70年代以来，巴沙尔一直没能培养出阿拉伯民���主义从而将信仰不同的人民统一起来，而是采用分裂的宗派政治控制叙利亚人民。	Since the 1970’s, the Assads have failed to foster Arab nationalism in order to unite the religiously divided population, resorting instead to divisive sectarian politics to control Syria’s population.
在加沙地区之外，阿拉伯之春国家（被别是埃及和突尼斯）伊斯兰政治势力的崛起为哈马斯创造了有利的周边环境。	Beyond Gaza, the rise of political Islam in the Arab Spring countries, particularly Egypt and Tunisia, has created a more Hamas-friendly neighborhood.
来自民族主义反西方政党自由民主党的代表在哈巴罗夫斯克（伯力）和弗拉基米尔地区的地方选举第二轮角逐中大胜统一俄罗斯党的候选人。	Representatives of the nationalist, anti-Western Liberal Democratic Party trounced the United Russia candidates in second-round run-offs in the gubernatorial elections in the Khabarovsk and Vladimir regions.
世界极少见到1972年尼克松访问中国或1977年埃及总统萨达特（Anwar el-Sadat）访问耶路撒冷这样的改变历史的举动。	Too seldom does the world see history-changing steps like Richard Nixon’s trip to China in 1972 or Egyptian President Anwar el-Sadat’s visit to Jerusalem in 1977.
事实上，如果最低工资按国会民主党的建议提高到10.10美元/小时，将会有大约3,000万工人从中受益。	Indeed, about 30 million workers would benefit from an increase in the minimum wage to $10.10 per hour, as proposed by Congressional Democrats.
SEC主席怀特（Mary Jo White）否认了关于该规则马上会被实施的传闻，她最近对律师说，这个问题并不在最优先事项名单中。	Denying rumors that such a rule will be promulgated soon, SEC Chair Mary Jo White recently told lawmakers that this issue is not at the top of her list of priorities.
这些领导人 — — 他们主张只需要他们就能解决国家的问题 — — 常常在公司届寻找，并且常常可以找到。	These leaders – who assert that they alone can fix their countries’ problems – are often sought, and found, in the corporate world.
另一个问题是主宰农产品营销、生产和投资的跨国企业出现寡头化倾向，这在很大程度上使小农和消费者，尤其是穷人，遭受损害。	Another problem is that fewer and fewer transnational agro-businesses now dominate marketing, production, and inputs. This comes largely at the expense of small farmers and consumers, particularly the poor.
古特雷斯感慨道“对此类战争尚没有任何监管计划 ” ， 并指出“尚不清楚该领域将以何种方式适用日内瓦公约或国际人道主义法 。 ”	Guterres lamented that “there is no regulatory scheme for that type of warfare,” noting that “it is not clear how the Geneva Convention or international humanitarian law applies to it.”
最好机会摆在默克尔面前 — — 她的新政府应该任命独立的专家委员会评估替代方案，不要被现存禁忌所束缚。	The best way to make one would be for Merkel’s next government to appoint an independent expert commission to evaluate the alternatives, without regard to the prevailing taboos.
颇能说明问题的是，有影响力的新保守主义者理查德·派瑞2003年的时候说他 仍然 是一名注册的民主党党员，这是出于对体现了这些诺言的强有力的前参议员亨利·杰克逊的“留恋 ” 。	Tellingly, the influential neo-conservative Richard Perle said in 2003 that he was still a registered Democrat, out of “nostalgia” for Henry “Scoop” Jackson, the powerful former Senator who embodied these commitments.
穆尔西选择的时机颇值一提：在因牵线加沙停战协议而赢得国际喝彩后的那一天，他正面袭击了襁褓中的埃及民主。	Morsi’s timing was remarkable: the day after winning international acclaim for his successful efforts to broker a truce in Gaza, he staged a frontal assault on Egypt’s nascent democracy.
当美国和欧洲政客、记者和人权专家想了解土耳其问题时，他们找到葛兰分子的自由派受益者，听这些人讲述早已编好的故事。	When American and European politicians, reporters, and human rights specialists looked for insight on Turkey, they turned to the Gülenists’ liberal beneficiaries, who fed them the established narratives.
打破这一循环 — — 从而有效遏制气候变化 — — 的唯一办法是管理好水和能源之间的联系（还有粮食，粮食生产需要依靠水和能源 ） 。	The only way to break this cycle – and thus to mitigate climate change effectively – is to manage the nexus between water and energy (as well as food, production of which depends on water and energy).
而在2008年后，顺周期财政收缩模式又导致收入下降和债务-GDP比上升，不仅希腊如此，爱尔兰、意大利、葡萄牙和西班牙也是如此。	And, after 2008, the pattern of pro-cyclical fiscal contraction, leading to falling income and rising debt-to-GDP ratios, played out not just in Greece, but in Ireland, Italy, Portugal, and Spain as well.
即使算上变暖导致的主要环境损害，我们也会赔钱，因为挽回的��失只有6850亿美元而我们在这上面的投入达8000亿美元。	Even accounting for the key environmental damage from warming, we would lose money, with avoided damages of just $685 billion for our $800 billion investment.
如果他们的说法得到确认，那么愤世嫉俗者们终于不幸言中：我们的革命不过是决定这个或那个阶级、这个或那个人，能够大权在握，来贯彻自身的意志。	If their claim is upheld, then the cynics are right: our revolution was merely about whether one class or another, one person or another, would obtain the power to work his or her will.
直到几十年前，民主领导人需要一轮一轮沿着选举的阶梯往上爬，经历零售式政治（retail politics ） 、 树桩演讲和集合大多数工作阶级的要求等历练。	Until a few decades ago, democratic leaders had to climb the electoral ladder, rung by rung, acquiring along the way a facility for retail politics, stump speaking, and the demands of assembling a working majority.
大多数电视频道被四大集团所拥有，控制人大多与执政党乌克兰地方党（Party of Regions）关系密切。	Most television channels are in the hands of four groups, most of which have close links to the ruling Party of Regions.
