source_zh	target_en
1997年，克斯坦扎（Robert Costanza）及其同事所撰写的开创性论文推算海洋生态系统功能的总价值为21万亿美元。	Back in 1997, a pioneering paper by Robert Costanza and his colleagues put the overall value of marine ecosystem services at $21 trillion.
有关宗教和科学的丑陋辩论通常看似局限在美国。 但是，最近几个月来，这场辩论开始蔓延，首先到欧洲，然后遍布全球。	Ugly debates about religion and science usually seem to be confined to the United States. In recent months, however, such debates have begun to spread – first to Europe and then around the world.
直到今年春天，大多数的观察家都还认为，美元在国际储备中所占的比重将逐渐下滑，欧元的比重将上升，而全世界将平缓地过渡到一种多元储备的格局。	Until this spring, most observers had assumed that the share of the dollar in international reserves would gradually fall, while that of the euro would rise, and that the world would gradually and smoothly make a transition to a multi-reserve regime.
左派对该协议抱有坚定不移的敌意 — — 其理由常常是美国国会在谈判期间一直对内容一无所知 — — 这带曾经来了两大危险。	The left’s unremitting hostility to the deal – often on the grounds that the US Congress was kept in the dark about its content during negotiations – carried two dangers.
进入可再生能源发电领域的投资比重稳步上升，2011年已从短短四年前占投资总额的32%上升至占投资总额的50 % 。	The share of energy investment going into renewable electric generation has increased steadily, reaching 50% in 2011, up from 32% just four years before.
迪拜 — — 2013年12月，诺贝尔物理学奖得主彼得·希格斯在接受卫报采访时表示，如果他今天在学术界求职 ， “ 我恐怕不会被认为是最高效的 。 ”	DUBAI – In December 2013, the Nobel laureate physicist Peter Higgs told The Guardian that if he were seeking a job in academia today, “I don’t think I would be regarded as productive enough.”
或者，欧洲愿意忍痛采取“内部”贬值的方式 — — 这种方式在过去在黄金标准体系下曾经惨遭失败，而在如今在欧元体系也下日趋崩溃？	Alternatively, are they willing to face the pain of “internal” devaluation, a process that failed under the gold standard and is failing under the euro?
台湾也应当被允许在核安全方面参与国际原子能组织的活动，正如在1990年代SARS和禽流感肆虐期间被接纳成为世界卫生组织观察员那样。	Taiwan should also be allowed to participate in the International Atomic Energy Agency in the area of nuclear safety, just as it became an observer at the World Health Organization during the SARS and avian flu pandemics of the 1990’s.
相反，妇女必须找到在当地获得粮食和为家庭创收的替代手段，比如出售小额资产甚至让孩子提前退学提供帮助。	Instead, women must find alternative means of securing food locally and of generating income to support their families, such as selling small assets or even withdrawing their children from school to help.
我们的合作 — — 其中包括思科投资1亿美元于法国初创企业 — — 能够改变能源管理、医疗和教育，从而刺激法国的经济竞争力、就业创造、活力和增长。	The collaboration, which includes a $100 million investment from Cisco in French startups, could transform energy management, health care, and education – boosting France's economic competitiveness, job creation, dynamism, and growth in the process.
最后谈谈乔治·W·布什这样的政治家的例子，他们颁布政府方案，向年长者许诺综合药物福利，向制药公司承诺巨大利润。	Finally, there is the example of politicians like George W. Bush, who enacted a government program that promises comprehensive drug benefits to the elderly and mammoth profits to pharmaceutical companies.
据IMF研究，到2021年，美国净投资头寸可能会进一步恶化 — — 预计净负债从占GDP的41%上升到63 % — —而中国净投资头寸盈余将基本保持不变。	According to the IMF, by 2021, the US net investment position will probably deteriorate – with net liabilities rising from of 41% of GDP to 63% – while China’s net investment position remains flat.
世界银行集团为二十国集团所准备的背景资料指出，政府应该花更大的力气用于遴选、筛选和管理基础设施项目，并更多地致力于基本投资气候质量问题。	As a background note prepared by the World Bank Group for the G-20 explains, governments should pay more attention to the selection, quality, and management of infrastructure projects, as well as to the quality of the underlying investment climate.
据瑞士信贷（Credit Suisse）的一份年度报告，46个主要经济体中有35个财富不平等性正在急剧恶化，而2007年之前只有12个。	According to an annual Credit Suisse report, wealth inequality is now growing sharply in 35 of 46 major economies, compared to just 12 before 2007.
但现实却远没有那么险恶：在伊拉克战争中，美以委员会仅仅是利用了乔治·W·布什总统扮演救世主的冲动和切尼副总统单枪匹马的战争游说所掀起的侵略狂潮。	But the reality is far less sinister: in that case, AIPAC merely surfed on the pro-invasion wave unleashed by President George W. Bush, with his Messianic urges, and Vice President Dick Cheney, a one-man war lobby.
在本周在尼日利亚首都阿布贾举行的世界经济论坛上，我和来自商界和公民社会的同仁一道提出了一个保证存在切实紧迫的威胁的地区的学生人生安全的计划。	At the World Economic Forum in Abuja, Nigeria’s capital, this week, together with partners from business and civil society, I launched a program to ensure the personal safety of children in areas where the threats to them are real and immediate.
格鲁吉亚出现的危机表明，在俄罗斯有重大的战略利益和压倒性军事力量的地区，想要影响该地区的事态进展，我们的能力是有限的。	As the Georgian crisis has underscored, there are limits to the ability to influence developments in a region where Russia has strong strategic interests and a preponderance of military power.
事实上，认识到个人数据是个人资产的企业将更有利地建立与个体消费者的关系，从而更深度地了解消费者的具体需要和渴望。	Indeed, firms that acknowledge that personal data are personal property will be in a better position to build relationships with individual consumers, thereby gaining deeper insights into their specific needs and desires.
其后果已经开始显露：据2016年彭博创新指数，美国现在是世界上创新力第八的国家，比2015年的排名下降了两位。	The consequences are already starting to show: according to the 2016 Bloomberg Innovation Index, the US is now the world’s eighth most innovative country, having fallen two spots since 2015.
这些进步将让我们能够养活2050年的预计人口 — — 九十亿人，并为他们提供电力 — — 以更小的经济和环境成本实现。	These advances will enable us to feed and provide power – at a lower economic and environmental cost – to the anticipated 2050 population of nine billion people.
整个欧洲社会模式的多元化，以及就共同规则达成一致的困难性，将成为一体化的节奏和范围的天然“刹车 ” 。	The diversity of social models across Europe, and the difficulty of reaching agreement on common rules, would have acted as a natural brake on the pace and scope of integration.
随着社会保障系统和主权基金这样的公有实体持有更加多样化的资产组合，也就会大大减少偏袒国家持有较多份额的已有企业的市场干涉行为。	With public entities like the social security system and sovereign-wealth funds holding more diversified asset portfolios, incentives would be substantially reduced for market intervention favoring incumbents in which the state owned a large share.
事实上，我最近遇到的一位年轻的北京创业家估计，现在至少有20%的中国人 — — 超过2.5亿人 — — 每年的收入超过40,000美元。	In fact, a young Beijing-based entrepreneur I met recently estimates that at least 20% of Chinese – over 250 million people – are now making $40,000 per year.
在出现避险情绪的情况下，拥有大量美元计价负债的新兴市场和发达经济体金融部门将不无法最终求助于美联储。	In the case of a risk-off, emerging markets and advanced-economy financial sectors with massive dollar-denominated liabilities will no longer have access to the Fed as a lender of last resort.
化学和生物化学同样拥有坚实的基础¾虽然人体内还有我们未知的领域，但普遍的看法是我们已经掌握了细胞和分子反应的基本方法。	Chemistry and biochemistry are similarly solid -- there are some things we don’t understand about the body, but it is believed that the basic machinery of how cells and molecules interact is known.
发自香港 — — 今年三月，G20集团、全国人大以及多个智库机构召开的会议都表明，全球各方已经逐渐意识到了由通缩压力和金融不稳定性增强所导致的全球经济风险。	HONG KONG – In March, meetings of the G-20, the Chinese National People’s Congress, and multiple think tanks all reflected a growing awareness of the risks to the global economy posed by deflation and intensifying financial instability.
虽然我们不能期望Mailat奇迹般转世再生，但我们能够也必须要求对和他一样的边缘人群的情况进行彻底评估。	Although we cannot expect a miraculous reincarnation of the criminal Mailat, we can and must ask for a radical review of the situation that marginalized people like him face.
民主刚果红十字会的一份 最新评估警告说，流离失所人数将继续增加，且该地区还受到传播迅速的霍乱疫情的威胁，急需协调行动计划。	A recent assessment by the Red Cross Society of the DRC warns that the number of people displaced will continue to rise, and with a fast-spreading cholera outbreak threatening the region, a coordinated plan of action is urgently needed.
毫无疑问，适用于不同病例的检测和治疗方案各有不同，但对于频繁的筛查来说，另一个要注意的地方就是假阳性的问题。	Naturally, individual cases dictate which tests and treatments are best, but an additional concern about frequent screenings is the problem of false positives.
斯德哥尔摩—来自北约多国的军用车队在瑞典西部港口卸货，蜂拥驶入瑞典的街道，让警方不得不发布交通警告。	STOCKHOLM – Having debarked from ports in western Sweden, military convoys from various NATO countries are crowding Swedish streets and prompting the police to issue traffic warnings.
这不是“因为预算委员会应顾不暇 … … （而是）参众两院 … … 漠然置之 … … （因为）他们不想采取行动 。 ”	This is not “because the budget committees are too busy....[T]he House and Senate...are not doing much of anything...[because] they don't want to.”
伦敦—如果说要寻找什么信号证明欧盟正在以令人警惕的速度分崩离析的话，匈牙利沿着其与同为欧盟成员国的克罗地亚的边境修建铁丝网隔离障就是这样的信号。	LONDON – If a clear signal was needed that the European Union is falling apart at an alarming rate, Hungary’s construction of razor-wire fences along the border with its fellow EU member Croatia is it.
换句话说，经济回报的摆锤已经彻底偏离了劳动者而摆向资本所有者一方 — — 这对那些鼓吹要将美国企业从所谓重压下解放出来的人来说可不是个好论据。	In other words, the pendulum of economic returns has swung decisively away from labor toward owners of capital – not exactly a compelling argument in favor of relief for purportedly hard-pressed American businesses.
对加密货币的正确认识应该是将其视为能在一个反乌托邦的未来中给予你回报的彩票，比如在那些流氓和失败国家或是公民已经失去所有隐私的国家内使用。	The right way to think about cryptocurrency coins is as lottery tickets that pay off in a dystopian future where they are used in rogue and failed states, or perhaps in countries where citizens have already lost all semblance of privacy.
为了支撑这一观点，他引用了“弗林效应 ” — —哲学家詹姆斯·弗林（James Flynn）的一项重大发现：自从智商（IQ）首次进行测试以来，人们的得分取得了相当大的提升。	In support of this claim, he refers to the “Flynn Effect” – the remarkable finding by the philosopher James Flynn that since IQ tests were first administered, scores have risen considerably.
唯一的希望是出现一场促使立刻行动的国际运动，比如像在哥本哈根会议前那样迫使世界最大碳排放国 — — 包括美国和中国 — — 给出排放目标。	The only hope is an international movement for immediate action, such as that which, in advance of the Copenhagen conference, compelled the world’s largest carbon emitters – including the United States and China – to set emissions targets.
因此，中国行政改革的真正考验是当局能否通过改进破产制度和阻止欺诈及市场操纵的监管，让市场力量能够真正主导资源配置。	That is why the real test of China’s administrative reforms is whether, through improved bankruptcy mechanisms and regulations that block fraud and market manipulation, they allow – and even facilitate – the effective functioning of market forces.
诺贝尔经济学奖得主安格斯·迪顿（Angus Deaton）指出 ， “ 疯狂的是，一些全球化反对者忘记了十亿人主要因为全球化而摆脱了贫困 。 ”	As the Nobel laureate economist Angus Deaton argues, “what is crazy is that some of the opponents of globalization forget that a billion people have come out of poverty largely because of globalization.”
这也是巴林的什叶多数派爆发阿拉伯春天运动后沙特将军队调动到巴林的原因之一 — — 这也解释了美国在吸取伊拉克教训后，为什么默许沙特实施这样的举动。	This is one reason why the Kingdom moved troops into Bahrain when Arab Spring protests by the country’s Shia majority erupted – and why America, having learned its lesson in Iraq, gave its tacit consent.
但这种对工作人口征收适度税率的同时为退休人员提供舒适生活条件的做法要求纳税人数量要远大于养老金领取者。	But providing benefits to support a comfortable standard of living for retirees with just a modest rate of tax on the working population depends on there being a small number of pensioners relative to the number of taxpayers.
但因为和平特别管辖条款涉及的某些高级军界、商界和政界人物涉嫌与右翼准军事组织有染，这些人现在已经被哥伦比亚参议院免职。	Colombia’s Senate, however, has now removed from the JEP’s jurisdiction high-ranking military, business, and political figures suspected of colluding with the right-wing paramilitaries.
其中一些群体，如目前执政的人民党（PP ） ， 逐渐转向了中间道路，成为比较典型的保守派欧洲政党，就像英国保守党和德国基督教民主联盟。	Some, like the now-ruling People’s Party (PP), have over time shifted toward the center to become more typical conservative European parties, much like the UK’s Conservatives or Germany’s Christian Democratic Union.
“哪怕对这个问题有一点点关注的人也能轻松看出…这套制度的明显优势…社会各阶层共同和平努力；社会主义组织及其活动因此受到抑制 。 ”	“Anyone who gives even slight attention to the matter will easily see…the obvious advantages in the system….The various classes work together peacefully; socialist organizations and their activities are repressed.”
尽管众所周知汇率的不可预测的，但是大家预言美国庞大的贸易赤字的缓慢冲销将使美元从长期来看会逐渐下跌。	Though exchange rates are notoriously unpredictable, the best guess is that a slow unwinding of the massive US trade deficit will keep the dollar on a path of gradual long-term decline.
从加拿大东北部阿尔伯塔省阿塔巴斯卡油砂公司向得州海湾炼油厂运送石油的拱心石XL输油管道计划引发的夸张争论就是实例。	Consider the hyperbolic debate over the Keystone XL pipeline, which would funnel oil from Canada’s Athabasca tar sands in northeastern Alberta to refineries on the Texas Gulf Coast.
60年代、70年代和80年代，大规模民权斗争磨刀霍霍向种族歧视和种族隔离，此后则是主张残疾人和性小众（sexual minorities）权利的斗争。	In the 1960s, 1970s, and 1980s, great civil-rights battles were waged against racial discrimination and apartheid, followed by struggles to advance the rights of the disabled and sexual minorities.
无论上述状况是否合理，这样的企业都加剧了收入不平等的上升 — — 进而造成制度绑架、媒体偏见和对选举不可忽视的影响。	Whether or not that is justified, such companies’ contribution to rising income inequality – and thus to regulatory capture, media bias, and disproportionate influence in elections – cannot be ignored.
"对于乌克兰象征和地位的共同见解很大程度上来源于这样一个共识：那就是成立典型的民族国家，也就是""单一的乌克兰国家""无法很好地维护独立。"	"These shared attitudes toward Ukrainian symbols and statehood owe much to a recognition that independence will not be well protected by forging a classic nation state, that is, a ""Ukrainian Only"" state."
接下来就是武装分子对救援人员长达数小时的折磨，羞辱，用点燃的手榴弹进行的威胁，对着我们一个同事的脚的开枪射击，以及对国际救援委员会所在地的抢劫和掠夺。	What followed were many hours of harassment, humiliation, threats with live hand grenades, shots fired at the feet of one of our colleagues, and looting and ransacking of the IRC premises.
相反，这两个互相矛盾的叙事制造了一个恶性循环，助长了敌意，导致了希腊左翼政府赢得选举。 该政府身负反对紧缩的使命 — — 这给双方都会带来灾难性影响。	Instead, these clashing narratives created a deleterious spiral, fanning the flames of animosity and leading to the election of a left-wing government in Greece with a mandate to oppose austerity – with disastrous results for both sides.
但如果现在嘲笑疾控中心的立法者过去几年注意到CDC的求助和资金不足的后果警示，也许今天美国就不会发生这样的事件。	However, had the same lawmakers who are now deriding the CDC listened to pleas for more support and warnings of the consequences of poor funding over the past several years, perhaps the US would not be in the situation in which it finds itself today.
但韩国等国家正在感受中国崛起的压力 — — 中国单方面扩大其放空区所引起的愤怒即是明证 — — 它们将会有热烈的反应。	But countries like South Korea that are feeling the pressure of China’s rise – as demonstrated by the current furor over China’s unilateral expansion of its air defense zone – may well reciprocate such an effort.
而由于90％的底层人士收入增长已经停滞了将近1/3个世纪（且其中很大比例都出现了下滑 ） ， 医疗数据清晰明白地证实了美国大部分地区处境不妙。	But, with the incomes of the bottom 90% having stagnated for close to a third of a century (and declining for a significant proportion), the health data simply confirmed that things were not going well for very large swaths of the country.
与此同时，类似的丑闻也导致匈牙利和斯洛伐克自由政治家下台，上述两国现在均由欧盟内部最为亲俄的政府实际掌控。	At the same time, similar scandals removed liberal politicians from power in Hungary and Slovakia, which are now ruled by the most pro-Russian governments in the EU.
从1998到1999年普京担任联邦安全局主席时上述进程就已经开始，当时秘密警察的控制权牢牢掌握在他的手中。	The process began during his tenure as chairman of the Federal Security Service, from 1998 to 1999, when he wielded control over the secret police.
鉴于瑞士在富足、教育程度高、创新能力强和适应性好等方面享有盛誉，它在指数中排名居前可能没有什么值得大惊小怪的。	Given Switzerland’s reputation for being wealthy, well educated, innovative, and resilient, its success in the index may not seem surprising.
可我们都知道这些国家和它们的央行有能力在数月之内耗费数万亿美元的巨资来救助它们在经济运行平稳时赚取了超额利润的银行。	But we all know that these countries and their national banks were able to spend trillions of dollars in a few months to bail out their bankers, who earned super-profits when the going was good.
如果如果劳动者无法自由流动的话，财政转移支付就是欧元区缓解债务偿付压力，以及通过刺激经济活动来促进就业的唯一选项。	Without free labor mobility, fiscal transfers are the eurozone’s only option to ease debt repayment and, by stimulating economic activity, boost employment.
类似地，为了捍卫个人不能因为追溯法被判有罪的美国司法原则，塔夫特（Robert Taft）谴责纽伦堡审判，尽管他憎恨纳粹。	Similarly, Robert Taft denounced the Nuremberg Trials, despite his hatred of the Nazis, to defend the fundamental US legal principle that a person could not be criminally charged on the basis of a retroactive statute.
但阿拉伯国家组建联合军队又带来另一个安全隐患：这样的联盟将对地区产生何种影响，尤其考虑到今天不断加剧的逊尼-什叶派分裂？	But, as some Arab countries move to establish a joint military force, another security question is emerging: Will such an alliance leave the region better or worse off, particularly given today’s growing Sunni-Shia divide?
利率的上升会让他们面对现实：购房的贷款利息将会占家庭预算的更大一部分，这是我们最终必须面对的严峻现实。	Interest rate increases will deliver a fresh dose of reality: the interest expense of owning a home is going to claim a larger share of family budgets, a hard fact that will eventually sink into our thinking.
此外，乌克兰在1994年交出核武器时，美国（英国、法国和俄国）当时都明确表态将保障乌克兰的领土完整。	Moreover, when Ukraine surrendered its nuclear weapons in 1994, it did so with the express understanding that the US (and the United Kingdom, France, and Russia) would guarantee its territorial integrity.
我想说的是，坏经济学让坏政治学更有可能从边缘走入主流，就像1928—1930年间的德国民族社会主义。	What I will say is that bad economics makes it more likely that bad politics will move from the fringes into the mainstream, as German National Socialism did between 1928 and 1930.
比方说位于北京东南的城市天津，其当前GDP几乎堪与斯德哥尔摩相媲美 — — 而到2025年甚至可能相当于整个瑞典的规模。	They are places like Tianjin, a city southeast of Beijing with a GDP that is practically on par with Stockholm’s today – and could equal all of Sweden’s by 2025.
《卫生事务 》 （ Health Affairs）杂志2月号发表一篇新研究的表明还有一个选择：在很多例子中，医疗成本可以通过预防免除，即广泛使用平价疫苗。	A new study, published in February in the journal Health Affairs, suggests that there is another option: in many cases, the medical bills can be preempted by prevention, through the widespread and affordable use of vaccines.
现在，应该有一个效仿法国总统马克龙的“共和国前进 ” （ La République En Marche）的新政党，利用老牌政党的分裂、混乱和失信。	Now is the moment for a new party, styled after French President Emmanuel Macron’s “La République En Marche,” to capitalize on the division, disarray, and distrust in the established parties.
国家的现任领导人被指犯下了战争罪，这还是第一次。 全世界的反应主要分做两种：有些人欢呼这一举措是向着国际正义迈出的一大步，还有些人指责这是殖民主义。	This is the first time that a sitting head of state has been indicted for war crimes, with reaction around the world mainly divided between those who hailed the move as a great step for international justice and those who condemned it as colonialism.
如果法国人没有招募他，他就会加入圣战组织：在哪都不重要，只要能让他觉得自己手握权力，并找到一个纵容其暴力冲动的理由就行了。	The army turned him down because of his criminal record. If the French wouldn’t have him, he would join the holy warriors: anything to give him a sense of power and an excuse to indulge his violent impulses.
举个例子，限制公共开支增长率（势头）可以作为债务标准的一个补充，这个增长率不允许超过国内生产总值限定的百分比。	The debt criterion, for example, could be supplemented by a limit on the (trend) growth rate of public spending, which would be kept below that of nominal GDP.
首先，由于基因组通过复制大量增长和传播，修改全部基因组只需要修改有限数量的个体，特别是对于生命周期较短的生命体而言。	For starters, because genomes multiply and spread with reproduction, modifying an entire population would require modifications to only a limited number of individuals, especially if the organism’s lifecycle is short.
除了北约（虽然它正处于低潮期，但仍然十分重要 ） ， 谈判中的跨大西洋贸易和投资伙伴关系提供了形成基于规则的国际秩序的好机会。	Beyond NATO, which remains important even at a low ebb, the proposed Transatlantic Trade and Investment Partnership offers a potent opportunity to shape a rule-based international order.
柏林 — — 慢慢地，人们开始认为（即使德国人也是如此 ） ， 金融危机可能破坏欧洲统一前景，因为这场危机残酷地显示了欧元区及其基础的脆弱性。	BERLIN – Slowly, word is getting round – even in Germany – that the financial crisis could destroy the European unification project in its entirety, because it demonstrates, quite relentlessly, the weaknesses of the eurozone and its construction.
因此，尽管有着反犹太和反西方布道的尴尬历史，但21世纪葛兰运动追随者仍成功树立了民间社会运动形象，与土耳其自由派有着共同的价值观和愿望。	Thus, despite Gülen’s own embarrassing history of anti-Semitic and anti-Western sermons, his followers managed to establish themselves by the 2000s as a civil-society movement that shared Turkish liberals’ values and aspirations.
他们要的是 — — 对煤炭业来说，这是个不行的消息 — — 清洁、廉价的能源，让他们能够在不破坏未来的情况下现在就获得电力。	And what they want – unfortunately for the coal industry – is clean, affordable energy that powers their present, without costing them their future.
议会已经能够掌握更大的权力，因为它是欧洲唯一的能对欧盟的政策建议提出质疑和挑战的机制，也能熨平布鲁塞尔官场上有时出现的笨拙的高压式命令。	The parliament has been able to claw greater power for itself because it is the only mechanism Europe has for questioning and challenging EU policy proposals, and ironing out the sometimes clumsy and high-handed diktats of Brussels’ officialdom.
但如果能够不断取得成功，将给未来领导人提供很有价值的经验，让他们了解私人部门的合理作用（不光是在印度，也包括全世界 ） 。	But if they continue to be a success, they will provide valuable lessons for future leaders about the proper role of the private sector not just in India, but around the world.
毕竟，沙漠化和森林采伐促成了二十多年前秘鲁的毛泽东主义游击队Sendero Luminoso（光辉道路）的崛起。	After all, desertification and deforestation helped fuel the rise, two decades earlier, of the Maoist guerilla group Sendero Luminoso (Shining Path) in Peru.
欧洲各国政府还应改革其税收制度，让那些有长期稳定工作的劳动者缴纳更多，为雇佣弱势劳动者的公司提供财政激励，并推动建立全欧盟层面的贫困保险计划。	European governments should also overhaul their tax systems to make older workers contribute more, offer fiscal incentives to companies that hire disadvantaged workers, and move toward establishing an EU-wide poverty-insurance scheme.
公共和私人投资 — — 中国过去四十年中的主要增长驱动力 — — 可以在扩大国内需求方面扮演核心角色，但必须要在高回报的前提下。	Public and private investment – which has served as a key driver of China’s growth over the last four decades – can play a central role in expanding domestic demand, but only if returns are high.
美联储正试图迫使外国银行建立一个控股公司，下属各单独资本化了的子公司，这能有效地让美联储直接监督他们的业务。	The Fed is seeking to oblige foreign banks to create a holding company to own their separately capitalized subsidiaries, effectively giving the Fed direct oversight of their business.
目前，在美联储新主席杰罗姆·鲍威尔（Jerome Powell）的领导下，政策可谓出色；但这并没有阻止特朗普公开抱怨利率升高过快。	So far, the Fed’s policies under its new chairman, Jerome Powell, have been spot on; but that hasn’t stopped Trump from publicly complaining that interest rates are rising too rapidly.
比方说在德黑兰，改革派人士赢得了所有席位，从而保证现任市长 — — 这位市长本人也是一位保守派总统候选人 — — 很快就会失去这一职位。	In Tehran, for example, the reformist slate won every seat, ensuring that the current mayor – himself a conservative presidential candidate – will soon be out of a job.
说来凑巧，像肯尼思·罗格夫、拉里·萨默斯和彼得·沙德这样的著名观察家认为美国甚至应逐步淘汰100美元的钞票。	As it happens, such prominent observers as Kenneth Rogoff, Larry Summers, and Peter Sands think the US should even phase out $100 bills, too.
1970年时“无国界医生”组织的创始人贝尔纳·库什内（Bernard Kouchner）希望国际社会干涉尼日利亚事务，因为他看见尼日利亚政府军杀害伊博族人，就跟当年在奥斯维辛集中营发生的那样。	Bernard Kouchner, the founder of Doctors Without Borders, wanted the world to intervene in Nigeria in 1970, because he saw the killing of Ibos by Nigerian troops as a genocidal echo of Auschwitz.
对库尔德人而言，冲突的扩大化意味着在对抗残酷独裁统治的同时，我们还要面对试图在中东建立伊斯兰酋长国的基地武装分子。	For the Kurds, the widening conflict meant that, in addition to fighting a brutal dictatorship, we were now confronted by Al Qaeda militants seeking to establish an Islamic emirate in the Middle East.
而民主党尽管仍然由建制派的选择希拉里·克林顿代表，其竞争对手伯尼·桑德斯（Bernie Sanders）斗争之激烈超过了几乎所有人的预料。	And while the Democratic Party is being represented by the establishment choice, Hillary Clinton, her competitor, Bernie Sanders, put up a much stronger fight than virtually anyone anticipated.
大量研究表明，移民对于本土出生的工人的工资和就业的消极效应可以忽略不计，更不用说目的国的财政资源了。	A large body of research shows that immigrants have a negligible negative impact on the wages and employment of native-born workers, not to mention on the fiscal resources of destination countries.
我可以从自家的窗口凝视着下面的拾荒者：刮得趣青的头皮、粗壮如牛的脖子，还有臃肿不堪的鼻子，呲着黏液覆盖的鼻毛，短粗的臂膀充满了罪恶的力量。	From my window, I watched the Rubbish Gangster: shaven head, bull neck, and swollen nose, from which dangled mucus-incrusted strands of hair, his short arms bursting with criminal power.
美国的年度通胀率从2008年7月的5.6%降到当年12月的0.1 % 。 欧洲则从2008年7月的4.4%降至2009年1月的2.2 % 。	In the US, the annual inflation rate fell from 5.6% in July 2008 to 0.1% in December 2008, and in Europe from 4.4% in July 2008 to 2.2% in January 2009.
巴黎 — — “如果法律做出这种假设 ” ， 《雾都孤儿》中的班布尔先生说 ， “ 那法律就是混蛋、白痴 。 ”	PARIS – “If the law supposes that,” says Mr. Bumble in Oliver Twist, “the law is a ass – a idiot.”
所有这些都需要时间，但一旦发生便能缓和不利影响：需求和供给曲线将因油价升高（或预计升高）而产生移动。	All of this takes time, but, as it occurs, it mitigates the negative impact: the demand and supply curves shift in response to higher prices (or to anticipation of higher prices).
与此同时，对紧缩及改革上疲于奔命的欧元区外围国家 — — 与非欧元区的欧盟成员国（例如匈牙利和波兰）之间 — — 与厌倦救助的核心国家冲突不断。	Meanwhile, austerity and reform fatigue on the eurozone periphery – and among non-eurozone EU members such as Hungary and Poland – is clashing with bailout fatigue in the core.
而总负担 — — 包括失业 — — 几乎肯定将主要落在穷人头上，而相信债务是免费午餐的民粹主义者心安理得地忽视这一事实。	And the overall burden, including unemployment, would almost surely fall disproportionately on the poor, a fact that populists who believe that debt is a free lunch conveniently ignore.
对国企改革进展缓慢的泛泛抱怨也许忽视了一个战略性挑战：在国企和新技术上市企业巨头之间，形成在数字空间的良性竞争。	Superficial complaints about the slow pace of SOE reforms ignore the strategic challenge of creating productive competition between SOEs and publicly listed tech giants in the digital space.
据《科学》期刊登载的一篇针对15个不同人群的研究报告指出，那些实行市场经济的社会对待陌生人更为公平。	A recent study of 15 diverse populations, reported in the journal Science, found that the societies that treat anonymous strangers most fairly are those with market economies.
但其实世界上有足够的土地支持这种规模的可再生能源扩张，只要我们采取快速行动，就有足够的时间进行必要的投资。	But there is plenty enough land in the world to support renewable expansion on that scale, and enough time to make the necessary investments as long as we act fast.
此外，为了论证其调低评级的合理性，穆迪指出，中国政府保持强健增长的努力意味着持续的政策刺激，而持续的政策刺激将带来更高的经济总体债务水平。	Moreover, to justify its downgrade, it argues that the government’s efforts to maintain robust growth will result in sustained policy stimulus, which will contribute to even higher debt throughout the economy.
当是时，人们担心东扩会制造欧盟内部冲突，因为来自中东欧的新成员国比较贫穷，其中有几个农业部门十分庞大。	At the time, it was feared that this eastern enlargement would create tensions within the EU because new members from Central and Eastern Europe were poor and some had large agricultural sectors.
相反，他们的选择基于谁是大家眼中最漂亮的人，以及大家认为大家怎么看 — — 最后的结果就像是猫在追逐自己的尾巴。	Instead, their choice is based on a prediction of who average opinion believes is the prettiest, and what average opinion thinks average opinion is – thus ending up like cats chasing after their own tails.
受困国需要提高生产率，这一点是毫无疑问的，但在当前极端的紧缩和通缩气候下，要达到这一目标是不可能的任务，因为潜在或公开社会冲突相当激烈。	The need for higher productivity in the troubled countries is undeniable; but achieving it in the current climate of extreme austerity and deflation is unlikely, given an atmosphere of latent, or open, social conflict.
像萨尔玛·海耶克、罗斯·麦高恩和瑞茜·威瑟斯彭这样的明星愿意分享她们遭性侵的故事鼓励了来自各行各业的女性分享自己的遭遇。	The willingness of celebrities like Salma Hayek, Rose McGowan, and Reese Witherspoon to share their stories of sexual harassment empowered women from many walks of life to speak out, too.
正因为当年在某些变量过于特异，同时另一些变量又过于模糊，使得联合国在萨尔瓦多的武器换土地协议必须重新谈判才得以实施。	Too much specificity on some variables and too much vagueness with regard to others required a renegotiation of the arms-for-land agreement in El Salvador to make it implementable.
而更重要的是，他在2010年所取得的成绩，将在很大程度上决定世界将如何把这些业已存在了60年的反核武器禁令，继续维护下去。	Even more important, his progress in 2010 will say a lot about the world’s ability to maintain the existing 60-year taboo against the use of nuclear weapons.
让欧洲国家以前所未有的姿态紧密团结的全球性压力空前巨大，因此欧盟宪法公约的僵局绝不会使欧洲长时间偏离正轨。	The global pressures pushing European nations closer together are as strong as ever, so the impasse over the EU’s constitutional treaty was never going to push Europe off course for very long.
这需要时间，但中国已经向IMF申请将人民币纳入决定其账户单位 — — 特别提款权（SDR）价值的货币篮子中。 2015年底或能见分晓。	This takes time, but China is already applying to the IMF to have the renminbi included in the basket of currencies that determines the value of the Fund’s unit of account, Special Drawing Rights, with a decision likely in late 2015.
同样重要的是，正如日本与全世界分享其创新产品和技术，日本也能够输出成功的政策，用同样或类似的措施提高其他发达国家的生活水平。	Equally important, just as it has shared its innovative goods and technologies with the world, Japan could end up exporting successful policies, with the same or similar measures increasing standards of living in other advanced countries as well.
平均持股的时间日益下降与所谓的“无控股企业”现象似乎有联系，因而股东没有什么动力迫使管理层遵守纪律。	But Haldane’s main concern is with the stability of markets, particularly the threats posed by high-frequency trading (HFT).
