source_zh	target_en
这一回冲击来自欧洲。 肆虐欧洲的主权债务危机似乎要把小规模衰退变成一场大危机：希腊可能退出欧元区，这将在整个欧元区引发动荡蔓延。	This time it is from Europe, where a raging sovereign-debt crisis threatens to turn a mild recession into something far worse: a possible Greek exit from the euro, which could trigger contagion across the eurozone.
据萨默斯的说法，高储蓄导致了低增长；根据本文的另一种解释，首先是高增长 — — 及其不同的特征 — — 推动了高储蓄。	According to Summers, high savings caused weak growth; under the alternative explanation offered here, it was primarily rapid growth – and its distinctive features – that drove high savings.
然而对此的执法不力令国内企业在很大程度上忽视了这些成本，到了2008年当局开始大力纠察缴费率，让企业倍感压力。	Yet weak enforcement long meant that domestic firms largely ignored those costs. Then, in 2008, the authorities began to enforce the contribution rate vigorously, which squeezed firms.
上述言论值得我们留意，要知道出于公众对不受控移民的强烈反对而令英国脱欧公投“脱”派得胜也仅仅不过是两年前的事而已。	This is notable, considering that it has been only two years since a widespread public backlash against uncontrolled immigration delivered a victory to “Leave” in the Brexit referendum.
在过去，由于交易成本过高，即使中国制造的产品，其在中国的价格仍可能高于美国。 而电子支付对降低中国营商和交易成本非常关键，大大提高了零售业的效率。	E-payments are a key factor in lowering business and transaction costs in China, because they improve efficiency in the retail sector, where prices can still be higher than in the US even when the products are made in China.
否则，由于欧元区改革的政治和经济之间存在不可分割的联系，财政扩张将与货币决策者的努力一样对提振增长毫无效果。	Otherwise, given that the politics and economics of eurozone reform are inseparably linked, fiscal expansion could prove to be as ineffective as efforts by monetary policymakers to foster growth.
在欧元推出一年后的2000年，美国经济的规模仅比欧元区大13 ％ ； 到2016年已经拉大到26 ％ 。	In 2000, a year after the euro was introduced, the US economy was only 13% larger than the eurozone; by 2016 it was 26% larger.
一个例子是英格兰和苏格兰的《联合法案 》 （ Act of Union ） ， 该法案要求联合王国的所有后续君主宣誓维持苏格兰教会和英格兰教会。	One example is the Act of Union between England and Scotland, which requires all succeeding sovereigns of the United Kingdom to take an oath to maintain the Church of Scotland and the Church of England.
不过解决像华雷斯这样一座城市根深蒂固的社会和经济问题比派8，000名手持突击步枪的士兵占据这座小城的街道要困难得多。	Addressing the deep-seated social and economic problems of a city like Juárez, however, is a lot harder than flooding its streets with 8,000 soldiers carrying assault rifles.
考虑到欧洲议会与选民日常生活距离比较遥远，并且欧盟的官僚主义也饱受诟病，因此这一参与率水平以及朝向跨国政治的趋势是值得瞩目的。	Given the perceived remoteness of the European parliament and widespread frustration with the European Union’s bureaucracy, the level of participation and the movement toward transnational politics is remarkable.
当是时，人们担心东扩会制造欧盟内部冲突，因为来自中东欧的新成员国比较贫穷，其中有几个农业部门十分庞大。	At the time, it was feared that this eastern enlargement would create tensions within the EU because new members from Central and Eastern Europe were poor and some had large agricultural sectors.
早教具有显而易见的经济好处 — — 更不用说公民高涨的早教投资意愿了 — — 现在必须把目标定在找到有效方式并根据不同环境进行调整上。	Given the clear economic case for it – not to mention citizens’ demonstrated willingness to invest in it – the goal now must be to figure out what works and adapt it to different contexts.
1993—1994年，格林斯潘再一次勒紧货币政策，结果人们惊讶地发现，小规模紧缩可以给长期资产价格和公司借贷成本带来如此大的影响。	Between 1993 and 1994, Greenspan once again reined in monetary policy, only to be surprised by the impact that small amounts of tightening could have on the prices of long-term assets and companies’ borrowing costs.
因此，从某种程度上说，塔德里的巴基斯坦之行及其强烈的政治激进主义达到了目的：他增强了人民的对他们正在建设的制度的信念。	So, in a way, Qadri’s arrival in Pakistan and his intense political activism have served a purpose: he has reinforced the people’s faith in a system that they are continuing to build.
这是因为第一个要求偿还的债权人往往能收回全款，而其他人只能部分收回 — — 这也因此产生了一向激励因素，令所有债权人都一窝蜂地要求还债，即便借债人还没失去偿还能力。	This is because the first creditors to be paid would receive the full amount owed to them, leaving less for later creditors – and thus creating an incentive for all creditors to rush for the exits even before debt servicing had become impossible.
将军、外交官、国家安全官员和发展专业人士正在形成一个共识，要沿着叙利亚的一段边界设置禁飞的“安全区 ” 。	Generals, diplomats, national-security officials, and development professionals are approaching a consensus in favor of a no-fly “safe zone” along one of Syria’s borders.
世界银行的一份研究发现，营养不良所造成的成本最多相当于一个人一生潜在收入10 % ， 或一国GDP的3 % 。	A World Bank study found that under-nutrition can cost an individual up to 10% of his or her potential lifetime earnings, and as much as 3% of a country’s GDP.
而挪威和瑞士等其他国家的经常账户余额已超过本国GDP的10 % ， 但这些国家却拒不对货币进行增值。	Other countries, like Norway and Switzerland, are running current-account surpluses that exceed 10% of their GDP, but are resisting currency revaluation.
但我们或许也同样可以说使用人工甜味剂是“对我们味觉的扭曲 ” ， 而味觉则是为品尝可口的食物而存在的。	But we might just as well say that using artificial sweeteners is a “perversion of our sense of taste,” which exists so that we can detect nourishing food.
事实上，这些国家已经出现粮食和石油的相对价格的巨幅上扬、穷人的粮食危机和由商品价格上涨所引起的更高的通货膨胀。	Indeed, these countries are already experiencing large relative price increases for food and oil, a food emergency for the poor, and higher rates of inflation induced by commodity price shifts.
东方曾经惧怕自己无法从与西方的贸易中得到好处，因为后者有发达的基础设施和人力资本，而时至今日，西方开始害怕会从与东方的贸易中蒙受损失，因为后者劳动力资源廉价而丰富。	The East had feared that it could not gain from trade with the West, which had superior infrastructure and human capital; now, the West had come to fear that it would lose from trade with the East, which had abundant, cheap labor.
毕竟，亚洲地区没有哪个国家 — — 不管是日本、韩国、中国台湾、菲律宾这样的民主政体，还是中国和越南这样的一党执政国家，抑或文莱这样的微型君主国家 — — 可以在默许这类问题的情况下生存下去。	After all, no government in the region – whether a democracy like Japan, South Korea, Taiwan, and the Philippines, a one-party state like China and Vietnam, or a tiny monarchy like Brunei – can acquiesce on such issues and hope to survive.
氢气（比如）可以通过升级生物燃料转换为液体燃料，也可以与废气中的二氧化碳反应或经过处理生产液体燃料用于运输。	The hydrogen could be converted into a liquid fuel by upgrading biofuels, for example, or it could be reacted with carbon dioxide from flue gas or otherwise processed to produce liquid fuels for use in transportation applications.
事实上，在拉托发出辞职公告前，国际货币基金组织宣布有权谴责那些实施可能对全球经济稳定造成破坏的干预政策的国家。	Indeed, a week before Rato’s resignation announcement, the Fund asserted that it had the right to censure countries whose intervention policies threaten to undermine global economic stability.
而当民粹主义者拥有起草新宪法的��会时，他们为什么不借此打击根据定义必然是由人民的敌人（常常被指责为外国势力的走狗）组成的反对派呢？	And when populists have an opportunity to write a new constitution, why should they not ride roughshod over any opposition, which, by definition, must comprise the enemies of the people (who often are accused of being foreign agents)?
还在把金融传染威胁视为王牌的希腊政客应该注意到希腊选举和欧洲央行的债券购买计划之间的巧合，并领会其中显而易见的联系。	Greek politicians who still see the threat of financial contagion as their trump card should note the coincidence of the Greek election and the ECB’s bond-buying program and draw the obvious conclusion.
2000年以来，中国与东盟十国的双边贸易额从320亿美元跃升至去年的3，500亿美元，增长了10倍，2015年甚至可能达到5，000亿美元。	Since 2000, bilateral trade between China and the ten members of the Association of Southeast Asian Nations has grown tenfold, from $32 billion to $350 billion last year, and could reach $500 billion in 2015.
她在www.opendemocracy.net网站上汇报说，这一问题让戈尔措手不及，而且他也不支持这一观点。	The question, she reports on www.opendemocracy.net, seemed to take him by surprise, and he did not support the idea.
他们可以发挥实质性的领导作用，联合缅甸各政党、中国、印度、欧盟、俄罗斯和美国为缅甸的变革制定一份路线图。	They could play an essential leading role in a process including the Burmese parties, China, India, the European Union, Russia, and the United States that could devise a roadmap for change in Burma.
他发现，在正式部门，本地人工作岗位在难民涌入后事实上是增加的，这显然是拜难民流入对地区经济的刺激效应所赐。	He found that in the formal sector, jobs for locals actually increased after the influx of refugees, apparently because of the stimulative effect on the region’s economy.
如果当前趋势继续，到2030年 — — 即实现17个联合国可持续发展目标的时限 — — 英联邦国家70%以上的儿童的阅读和数学水平将存在缺失。	If current trends continue, by the year 2030 – the deadline for meeting the 17 United Nations Sustainable Development Goals – more than 70% of children in Commonwealth countries will be failing reading and math.
政策中心的这一转移已有实际体现。 例如，奥巴马总统下令派遣2500名海军陆战队员到澳大利亚北部的某基地进行训练。	President Barack Obama’s decision to rotate 2,500 US Marines through a base in northern Australia is an early sign of that pivot.
事实上，关税从很多角度看属于昨天的问题 — — 至少曾经如此，直到特朗普把它们拿出来作为贸易战的武器之一。	Indeed, in many ways, tariffs are yesterday’s problem – at least they were, until Trump dusted them off as a weapon for his trade war.
有见及此，我们要求实现一个与经济寡头势力的腐蚀性影响脱钩的真正民主，同时呼吁那些认同这一共同目标的人们与我们一起行动起来，共同实现这一点 。 ”	We therefore demand true democracy, decoupled from the corrosive influence of concentrated economic power, and we call all who share in this common goal to stand with us and take action toward this end.”
买鸡蛋不就是毫无必要地造成了（或间接造成了）动物的受苦 — — 如果下蛋的母鸡生活悲惨，被囚禁在狭小的铁丝笼中的话？	Isn’t buying eggs from hens who have led a miserable life, jammed into small wire cages, needlessly causing, or being complicit in causing, the suffering of animals?
纳税人已经不堪重负了，居然还要看着，他们的钱被拿去支付银行家的天价奖金和红利 — — 据说这是为了确保银行能继续放贷，以促进经济复苏。	Already heavily burdened taxpayers saw their money – intended to help banks lend so that the economy could be revived – go to pay outsized bonuses and dividends.
其中的好处是日本和印度对叙利亚和平进程的兴趣可以刺激中国在签署、而非阻碍解决方案的达成方面发挥积极的作用。	A bonus here is that Japanese and Indian interest in the Syrian peace process could spur China to play an active role in reaching, rather than blocking, a solution.
但是，在1991年举行的议会选举中（此时距离这份宪法被采纳已逾两年 ） ， 胜出的依然是伊斯兰拯救阵线（Islamic Salvation Front ） 。	Yet, when parliamentary elections were held in 1991 – more than two years after the constitution was adopted – the Islamic Salvation Front still won.
凯恩斯主义者宣称“需求”主宰一切 — — 增加就业，从而提振投资乃至增长全靠需求 — — 这站不住脚。	Keynesians’ claim that “demand” is all-powerful – that it alone increases employment and thus investment and even growth – was groundless.
西班牙托雷多 - - 三个月前在安那波利斯开启的巴以和平会谈并不缺乏对于如何解决双方冲突的核心问题的想法。	TOLEDO, SPAIN – The Israeli-Palestinian peace talks that began three months ago at Annapolis do not suffer from a lack of ideas about how to address the conflict’s core issues.
其实美国情报部门早就收集了许多关于基地组织的信息，但美国却没能把这些来自诸多情报部门的情报进行系统整理。	There was a good deal of information about Al Qaeda in the American intelligence system, but the US was unable to process coherently the information that its various agencies had gathered.
在了解市政资产的市场价值后，健全资产管理的下一步就是要了解城市从收入和资产价格上涨中获得的收益是什么量级的。	After accounting for the market value of municipal assets, the next step toward sound asset management is to understand the yield that a city earns from the revenue and rising market values of its assets.
吉拉尼在他的就职演说中明白地宣布打击恐怖主义是国家的首要任务，他的第一个决定就是释放被穆沙拉夫软禁的法官。	Gilani unequivocally declared in his inaugural address that fighting terrorism is a top priority, and his first decision was to release from house arrest judges deposed by Musharraf.
而由于发达国家和新兴市场都面临着严重的下行风险，修正走势可能只是2013年全球经济和金融市场糟糕表现的开端。	And, given the seriousness of the downside risks to growth in advanced and emerging economies alike, the correction could be a bellwether of worse to come for the global economy and financial markets in 2013.
迄今为止，中国对所有新情况的反应是毫不妥协，坚持与在军事上远逊于自己的东盟成员国在双边基础上解决领土争端。	So far, China’s reaction to all of this new activity has been to dig in its heels and insist on addressing its territorial disputes with ASEAN’s militarily inferior members on a bilateral basis.
不管是我们选择吃些什么，还是进行多少锻炼，或者评估身体遇到某种特殊状况的可能性，在数字上都可以真实而迅速的反应出来。	Whether we are choosing what to eat or how much to exercise, or trying to assess our chances of a specific condition, the numbers make it feel real and immediate.
一个大部分人仍然相信占星家的国家可以很好地欣赏一场由下得不是时候的倾盆大雨，一个准备不好的击球，一个不准的投球，或者接球手眼中的光线都可以改变比赛结果的体育运动。	A country where a majority of the population still consults astrologers can well appreciate a sport in which an ill-timed cloudburst, a badly prepared pitch, a lost toss, or the sun in the eyes of a fielder can transform a game’s outcome.
也许有人会反对说实施内部的重新安置无异于在迎合“种族或宗教清洗 ” 。 但是伊拉克长期战争的代价无疑会不管如何都会导致它的分割，是比这更糟糕的结果。	One may object that to facilitate internal relocation is to collaborate with “ethnic or religious cleansing”; but the toll of prolonged war in Iraq, which could lead to its dismemberment anyway, is much worse.
国际货币基金组织（IMF）预测2015和2016年增长率为3 % ， 对应通胀率分别为0.1%和1.5 % 。	The International Monetary Fund forecasts 3% annual growth in 2015 and 2016, accompanied by inflation rates of 0.1% and 1.5%, respectively.
一次大战的战败令德国陷入动荡，1919年的严酷和平、20年代的恶性通胀、30年代的大萧条，否则德国不会如此。	Germany was destabilized by defeat in World War I, a harsh peace in 1919, hyperinflation in the 1920's, and the Great Depression of the 1930's, but was otherwise not uniquely barbarous.
在美国，人们已经登录RateMDs.com和vitals.com等网站为自己的医生打分，HealthGrades.com还提供医生和医院的第三方评估。	In the United States, people are already rating their own doctors at sites such as RateMDs.com and vitals.com; third-party doctor and hospital ratings are available at HealthGrades.com.
我们也许会悲叹通过“外包”而失去的制造业岗位，但是我们肯定不会为我们出口到中国的巨量污染物感到悲叹。	While we may lament the loss of manufacturing jobs through “outsourcing,” we certainly do not lament exporting massive amounts of pollution to China.
大石油企业、大天然气企业、大煤炭企业需要接受气候变化责任，开始为适应做出真正的贡献，否则它们就必须准备好为自身的生存而战 — — 一场从长期看它们毫无胜算的战争。	Big Oil, Big Gas, and Big Coal need to accept responsibility for climate change and start making real contributions to adaptation, or prepare to battle for their own survival – a battle that, in the long term, they simply cannot win.
世界有足够的零碳能源用来推动整个全球经济的发展 — — 事实上，零碳能源可以推动的全球经济规模可以远大于今天。	The world has enough zero-carbon energy sources to power the entire global economy – indeed to power a global economy much larger than today’s.
唯一的希望是出现一场促使立刻行动的国际运动，比如像在哥本哈根会议前那样迫使世界最大碳排放国 — — 包括美国和中国 — — 给出排放目标。	The only hope is an international movement for immediate action, such as that which, in advance of the Copenhagen conference, compelled the world’s largest carbon emitters – including the United States and China – to set emissions targets.
而且，该政府鼓励波斯尼亚的塞族共和国民主进步党的领导人威胁就有关从依旧脆弱的波斯尼亚分离举行自己的全民公决。	Moreover, the government has encouraged the leaders of Bosnia’s Republika Srpska to threaten to hold their own referendum on separation from a still fragile Bosnia.
戈尔和其他人经常争辩说如果气候变化研究能证明二氧化碳排放是有害的，那么人们就该停止排放 — — 而人们是有道义责任去这样做的。	Gore and others often argue that if the science of climate change concludes that CO2 emissions are harmful, it follows that we should stop those harmful emissions – and that we are morally obliged to do so.
他们资助伪科学、收买研究人员和批评家、转嫁责任、宣传政府弱监管，甚至将其产品销售给儿童（托尼虎是早餐麦片行业的领军企业，就像烟草行业的骆驼一样 ） 。	They funded shoddy science, co-opted researchers and critics, shifted blame, advocated for weaker government oversight, and even marketed their products to children (as with Tony the Tiger, breakfast cereal’s equivalent of Big Tobacco’s Joe Camel).
若是他们在与中国的激烈竞争中输掉了这块巨大的经济市场蛋糕，那将是一个致命的打击，因为纺织品出口通常来说是发展贸易过程中的第一步。	Losing this sector of the economy to the hyper-competitive Chinese will be a hard hit, as textile exports are often the first step on the development ladder.
但是，自大衰退以来，全球商业贸易增长陷入了停滞，主要原因是世界主要经济体需求萎靡和大宗商品价格暴跌。	Since the Great Recession, however, growth in global merchandise trade has stalled, mainly owing to anemic demand in the world’s major economies and plummeting commodity prices.
他的布道可以赢得整个足球场的听众并且获得诺贝尔和平奖，但是全世界的政治领导人却担心冒犯中国而回避与他公开会见。	His sermons fill football stadiums and he has won a Nobel Prize, but political leaders around the world shirk from meeting him openly, for fear of offending China.
但虽然俄国信息战在破坏方面的确取得了某种程度的成功并在某种程度上影响了2016年美国大选，但却未能创造出软实力。	But while Russian information warfare has been somewhat successful in terms of disruption, affecting the 2016 US election somewhat, it has failed in terms of generating soft power.
在此期间，美联储提出了一项到2022~2023年度前不去实现资产负债表正常化的策略，其运作时长比2000年代中期那个设计不佳的行动还要长2.5~3倍。	In the current period, the Fed has outlined a strategy that does not achieve balance-sheet normalization until 2022-2023 at the earliest – 2.5-3 times as long as the ill-designed campaign of the mid-2000s.
反对党国大党党员、卡纳塔克邦首席部长最近宣布他要吃牛肉，而执政党印度人民党的一位政客威胁说，如果他真的吃了牛肉，就要他的项上人头。	After the chief minister of Karnataka, a member of the opposition Congress party, recently declared that he would eat beef, a politician from the ruling Bharatiya Janata Party (BJP) threatened to behead him if he follows through.
这对于制定有效措施来应对结构性变化至关重要，特别是在处理经过40年高速增长和发展后产生的，包括腐败、不平等、与环境污染等，一系列经济与社会顽症的时候。	This is vital to enable an effective response to the structural problems – such as corruption, environmental pollution, and inequality – that more than two generations of rapid growth and development have brought.
这些国债可以在任何时候卖给欧洲央行，换取等额现金；但是，只要它们的收益率高于欧洲央行存款，银行持有国债就是有利可图的。	The T-bills could be sold to the ECB at any time, making them tantamount to cash; but, as long as they yield more than deposits with the ECB, the banks would find it advantageous to hold them.
事实上，他们探讨了特朗普取消离任总统巴拉克·奥巴马对俄制裁的可能性，奥巴马制裁俄罗斯是为惩罚该国干预美国大选的活动。	In fact, they had discussed the possibility of Trump lifting sanctions that outgoing President Barack Obama had imposed on Russia as punishment for its interference in the election.
SDSN动员来自学界、公民社会和私人部门的科学和技术专家支持地方、国家和全球层面的可持续发展问题解决方案。	The SDSN mobilizes scientific and technical expertise from academia, civil society, and the private sector in support of sustainable-development problem solving at local, national, and global scales.
如今，极端贫困主要集中在非洲；据世界银行2018年《贫困与共同繁荣 》 （ Poverty and Shared Prosperity）报告，全世界最穷的28个国家有27个在非洲，其中每个国家的贫困率都高于30 % 。	Today, extreme poverty is mostly contained to Africa; according to the World Bank’s 2018 Poverty and Shared Prosperity report, 27 of the world’s 28 poorest countries are on the continent, and each has a poverty rate above 30%.
事实上，在将美国力量事实驱逐出本地军事基地二十年后，菲律宾迎回了美国军队，以此作为新军事合作协议的一部分。	Indeed, two decades after essentially tossing US forces out of local bases, the Philippines has welcomed back American troops as part of a new military cooperation deal.
据一些媒体的报道，为了保证中国同意在APEC峰会期间参加悔悟，安倍甚至愿意承认日本对钓鱼岛的主张是有争议的。	According to some media reports, in order to secure China’s agreement to participate in a meeting during the APEC summit, Abe even agreed to acknowledge that Japan’s claim to the Senkaku Islands is disputed.
香港— 诸多最新评论警告中国债务激增，从2008年占GDP的148%增加到2015年三季度末的249 % 。	HONG KONG – A spate of recent commentary has been warning of the vertiginous rise in China’s debt, which jumped from 148% of GDP in 2007 to 249% at the end of the third quarter of 2015.
如IPCC这样的全球科学程序是至关重要的，因为它们在最大程度上给了我们期望，那就是在科学证据的基础上铸造共识。	Global scientific processes like the IPCC are critical, because they offer our best hope of forging a consensus based on the scientific evidence.
总的来说，越多人使用一种毒品，那么滥用者的数目也会随之增加（这是基于一种合理假设：全体吸食者中必定存在有特定比例的滥用者，其数量随总吸食者的增加而增加 ） 。	In general, the more people who use a drug, the larger the number of problem users there will be (on the reasonable assumption that problem users comprise a fixed proportion of all users).
我有一些担忧，以最近20年来的时间坐标轴来看，作为世界经济引擎的美国和中国，最近的经济增长明显有所放缓。	I have trouble seeing how the US and China, the main engines of global growth for two decades, can avoid settling on a notably lower average growth rate than they enjoyed before the crisis.
但是，如果有正确的方针 — — 以及一点点运气 — — 中国可以确保这一回的复苏将比过去更加可持续。	But, with the right approach – and a bit of good luck – it can make sure that, this time, it recovers more sustainably than in the past.
那些没有恢复选拔程序的大学，如布宜诺斯艾利斯大学，发现他们打造学术、商业和政治精英的能力被严重侵蚀。	Those that did not, such as the University of Buenos Aires, saw their role in shaping their countries’ academic, business, and political elites diminish.
但重要的私人医疗系统成本遏制变化，包括私人保险计划承担部分增加和收紧管理式保健（managed care）的控制，也是减速的原因。	But important cost-containing changes in the private health-care system, including more cost-sharing in private insurance plans and tighter controls in managed care, have also contributed to the slowdown.
阿富汗国家安全顾问兰金·达德法尔·斯潘塔称协议“为阿富汗安全奠定了坚实的基础，是地区发展的指导性纲领 。 ”	Afghanistan’s national security adviser, Rangin Dadfar Spanta, describes the pact as “providing a strong foundation for the security of Afghanistan, (and) a document for the development of the region.”
世界在扶贫和扩大饮用水普及面等方面取得了大量进展，但并没有在20世纪90年代趋势的基础上取得本可以实现的重大改善。	While the world made major gains in tackling hunger and expanding access to drinking water, it did not significantly improve upon what could have been expected relative to 1990s trends.
为了有效影响变化 — — 不仅仅是为了妇女 — — 我们需要对计划生育的支持、妇女和儿童卫生服务以及对赋权项目的支持。	To truly affect change – and not only for women – we need global support for access to family planning, women’s and children’s health services, and support for empowerment initiatives.
中欧大学现在已经跻身社会科学领域全球前一百名大学之列 — — 这对于学术领域的新加入者是一种令人惊叹的成就。	CEU now ranks among the top 100 universities in the world in the social sciences – a remarkable achievement for an academic newcomer.
例如，戈尔曾经发表著名的观点，那就是全世界的各大主要城市都将由于海平面巨幅上升六米（相当于二十英尺）而会被淹没。	Al Gore, for example, famously claimed that a whopping six meters (20 feet) of sea-level rise would flood major cities around the world.
有证据表明，在发生金融危机的情况下，如果政策无效 — — 比如因为名义利率已经位于零区间 — — 赤字支出可以起到不同寻常的稳定效果。	There is evidence that in the wake of a financial crisis, when monetary policy becomes ineffective – for example, because nominal interest rates are at the zero bound – deficit spending can have an unusually strong stabilizing impact.
在2018年的前九个月，世界已经经历了平生罕见的历史性天气事件 — — 从美国西部、希腊和瑞典因干旱导致的森林火灾到夏威夷、印度南部和南亚其他地方的洪水。	In the first nine months of 2018, the world has experienced a lifetime’s worth of “historic” weather events – from drought-fueled forest fires in the American West, Greece, and Sweden, to floods in Hawaii, southern India, and elsewhere in South Asia.
但一个反覆无常的政客一夜之间颠覆建立已久的结构和机制是非常困难的，如果这不是为了更加根本性的变化的话。	But it would be very difficult for an erratic politician suddenly to overturn long-established structures and mechanisms, were it not for a more fundamental economic shift.
此外，对于中国等快速发展的经济体，可再生能源部署完全没有取代化石燃料；相反，可再生能源构成了燃料供给约束，妨碍了更快的经济增长。	And, in the case of rapidly developing economies like China, renewable-energy deployment is not replacing fossil fuels at all; instead, renewables are supplementing a constrained fuel supply to facilitate faster economic growth.
几乎所有环境援助 — — 根据经合组织的数据，总量达到了215亿美元左右 — — 都被用在了气候变化上。	Almost all environmental aid – about $21.5 billion, according to the OECD – is spent on climate change.
当回顾2008年来我所撰写的文章时，我发现自己有时也急于推进个人最喜欢的方法，而不顾可能给其他方法造成的损失。	When I look back at everything I have written since 2008, I find that I, too, have sometimes been too ready to push my favorite recipes at the expense of others.
当选后，马克龙保持了其新鲜空气的名声，组建了一个由来自社会各界的年轻人组成的政府 — — 他们也许欠缺经验，但充满了热情和智慧。	After his election, Macron upheld his reputation as a breath of fresh air, building a government composed of young people from all walks of life – inexperienced, maybe, but enthusiastic and smart.
中国和印度在美国都有庞大的海外社区，中国为240万，印度为170万。 和其他美国人一样，他们对于各自的祖国越发关注。	Large expatriate communities in the US – 2.4 million Chinese and 1.7 million Indians – have increased interest in their home countries among other Americans.
中东地区的输家也非常明确：感觉生存受到威胁、开始将国内什叶派���数族裔视为伊朗第五纵队的沙特阿拉伯和其他海湾国家。	The losers in the region are also clear: Saudi Arabia and the other Gulf states, which feel existentially threatened, and have come to regard their own Shia minorities as an Iranian fifth column.
法国社会党从来没有经历过天主教的现代化改革，也没有过巴特戈德斯贝格纲领（德国社民党曾在1959把它称为马克思主义的最后遗迹 ） 。	The French Socialist Party never had its “aggiornamento” or “Bad Godesberg” (where the German SPD in 1959 renounced its last vestiges of Marxism).
此外，尽管当时欧元区失业率正在下降，但仍接近10 % ， 1999年全年都高于今天的水平9.3 % 。	While unemployment in the eurozone was declining, the rate was close to 10%, and it remained higher than today’s level, 9.3%, for all of 1999.
此外，在一个相对高增长的经济体中，只要这些债务被用于资助投资，无论是产生高回报或创造了价值超过债务的资产，那么高债务水平显然并不一定是个问题。	Moreover, in a relatively high-growth economy, ostensibly high debt levels are not necessarily a problem, as long as that debt is being used to fund investments that either yield high returns or create assets worth more than the debt.
另一个主要担忧是，如果企业不再能够“走后门 ” — —即贿赂官员允许他们规避过度监管 — — 业绩将受到影响。	Another major concern is that, if businesses are no longer able to “grease the wheels” – that is, bribe officials to allow them to circumvent excessive regulations – their performance could suffer.
在全球领导人准备齐聚巴黎联合国气候变化会议之际，巴基斯坦正在大洪灾过后的一地狼藉中挣扎。 洪水摧毁了房屋，毁灭了庄稼，冲垮了大桥，还夺走238人的生命。	As world leaders prepare to meet at the United Nations Climate Change Conference in Paris, the country is reeling from the aftereffects of devastating floods that damaged buildings, destroyed crops, swept away bridges, and killed 238 people.
该指数指的是人们在被问到 ： “ 如果道琼��指数明天下跌3 % ， 我认为后天道琼斯指数会：上涨？	The index is the share of people who answered “increase” to the question, “If the Dow dropped 3% tomorrow, I would guess that the day after tomorrow the Dow would: Increase?
目前，在美联储新主席杰罗姆·鲍威尔（Jerome Powell）的领导下，政策可谓出色；但这并没有阻止特朗普公开抱怨利率升高过快。	So far, the Fed’s policies under its new chairman, Jerome Powell, have been spot on; but that hasn’t stopped Trump from publicly complaining that interest rates are rising too rapidly.
为了防止这样的误解阻碍法案通过议会，印度领导人必须向公众解释，印度和孟加拉国都不必放弃现在实际控制的领土。	To prevent such a misperception from hampering the bill’s passage through India’s parliament, the country’s leaders must explain to the public that neither India nor Bangladesh will be relinquishing territory that it actually controls at the moment.
早在2012年他就曾发推批评世界银行“把贫困跟‘气候变化’硬扯在一起 ” ， 还抱怨说“真不知道为啥这些国际组织都那么低效 。 ”	Back in 2012, he tweeted criticism of the World Bank for “tying poverty to ‘climate change’” (his quotation marks). “And we wonder why international organizations are ineffective,” he complained.
幸运的是，根据麦肯锡全球研究所 最近发布的一份报告，从手机开始的数字技术可以迅速解决这个问题，从而促成速度更快、更具包容性的经济增长。	Fortunately, according to a recent report by the McKinsey Global Institute (MGI), digital technologies – starting with mobile phones – can rapidly fix this problem and foster faster, more inclusive growth.
但迄今为止，中国运用刺激政策一直相对谨慎，因为他们应当会认识到美国关税仅会对中国出口产生极其微弱的影响。	But China’s stimulus measures have so far been cautious, as they should be considering the negligible impact that US tariffs have had on Chinese exports.
伊朗总统内贾德或许由于其对美国的强烈批评而在整个穆斯林世界赢得支持，但是在伊朗国内，他却在丧失实力。	Iranian President Mahmoud Ahmedinejad may be gaining support across the Muslim world for his fervent criticism of the United States, but inside Iran, he is losing strength.
虽然深化世界经济之间的相互关系推动了经济增长，使数百万人摆脱了贫困提高了生活水平，但这些收益的分配却是不充分的。	While deepening interconnections among the world’s economies have fueled growth, lifted millions out of poverty, and raised living standards, the benefits have not been sufficiently shared.
而根据BIS的数据，尽管人民币终于进入了外汇市场前十名，但只占全部交易的2.2 % ， 还不如墨西哥比索的2.5 % 。	And, according to the BIS, while the renminbi has finally broken into the top ten currencies in foreign-exchange markets, it still accounts for only 2.2% of all transactions, just behind the Mexican peso’s 2.5% share.
而世界上许多地区，从美国到印度，都面临着不断激增的右翼民粹主义情绪，而这种思潮至少在一定程度上是源于对专家的不信任，因为民众觉得他们都是在打自己的小算盘。	Already, many parts of the world, from the US to India, are experiencing a surge in right-wing populist sentiment that is rooted at least partly in mistrust of experts, who are perceived as self-serving.
与儿童相关的部门，如教育和体育，显然必须进行这样的评估，但只要具有永久性权力差别的运营特征的组织，都必须进行这样的评估。	Such reviews are needed not just in obviously child-related sectors, like education or sports, but wherever power differentials are a permanent feature of operations.
第一，即便特洛芬在这些实验中更有疗效，但这种药只是为了满足美国和欧洲市场的需求，永远不会在非洲销售。	First, even if the trials proved favorable, Trovan was never intended for sale in Africa, but rather for the US and European markets.
但这一增长最近大幅放缓，让许多人开始质疑经济学家给它们贴上全球经济增长新引擎的标签是不是操之过急了。	But that growth has lately slowed substantially, leading many to question whether economists spoke too soon when we labeled them the new engines of global economic growth.
人类社会乘坐私人飞车从城市上空掠过的梦想一直吸引着电影制作者的想象力 — — 现在甚至吸引了某些投资者加入其中。	Society’s enduring dream of whizzing over a city in private flying cars has long captured the imagination of filmmakers – and now even some investors.
