source_de	target_en
Nun stehen wir vor dem Problem, daß man im Osten Europas auch den Straßentransport einführen will, man will, daß wir das bezahlen, und das, was sie eigentlich hatten, nämlich Schienennetze und Binnenwasserstraßen, wird grob vernachlässigt.	So we now face the problem that the people in Eastern Europe want more road transport, they want us to pay for it, and such infrastructure as they have, namely railways and inland waterways, is being sorely neglected.
Das gilt umso mehr, wenn man die demographischen Perspektiven betrachtet.	This is even more important if you look at the demographic perspectives.
Diese quantitative Zunahme der Aufgaben scheint paradoxerweise ihrem Prestige geschadet oder ihm zumindest nicht gerade genützt zu haben. Da sind wir gefragt.	This increase in the number of tasks seems paradoxically to have weakened its prestige and certainly has not helped, which speaks volumes.
In unserem Bericht wurde, ausgehend von dem Bericht der Europäischen Kommission, großes Augenmerk auf die Dimension des Euro als Motor der Beschäftigung gerichtet.	In our report we have been very conscious, based on the European Commission's report, of the euro as a driving force for employment.
Die Kommission war und ist für die Arbeit, die das Europäische Parlament bereits für die europäische Bürgerinitiative geleistet hat, sehr dankbar.	The Commission was and is very grateful for the work the European Parliament has already done on the European Citizens' Initiative.
Experten aus dem Kultursektor diskutieren mit Blick auf die Anwendung der Ziele der europäischen Kulturagenda in Arbeitsgruppen, in denen die Mitgliedstaaten und der Kultursektor vertreten sind, wie man Mobilität fördern kann.	Experts in the cultural sector are debating how to promote mobility, in working parties where the Member States and the cultural sector are represented, with a view to applying the objectives of the European Agenda for Culture.
Was die Europäische Kommission und ihren designierten Präsidenten betrifft, so ist der Rat nach Ansicht meiner Fraktion seiner Verantwortung ebenfalls nicht voll gerecht geworden.	As regards the European Commission and its president-designate, my group likewise believes that the Council has not fully discharged its responsibilities.
– Herr Präsident, die Informationen, die mir in Bezug auf den vorhergehenden Änderungsantrag übermittelt wurden, kamen in der Tat von Herrn Brok.	Mr President, the information that had been communicated to me with regard to the previous amendment came in fact from Mr Brok.
Dieses Ereignis zeigt, dass es entscheidend ist, die Integration des europäischen Luftraums durch den einheitlichen europäischen Luftraums weiterzuentwickeln.	This event shows that it is crucial to develop the integration of European airspace through the Single European Sky initiative.
Wir europäischen Sozialisten betrachten die gegenwärtige Krise nicht als ein unabwendbares Schicksal; sie ist lediglich das Ergebnis ganz bestimmter politischer Entscheidungen, die in der Regel von den nördlichen Ländern in einer ganzen Reihe von Bereichen getroffen werden.	For us European Socialists, the current crisis has nothing to do with fate; it is merely the result of very clear political decisions taken by northern countries in general in a whole range of areas.
Drittens heißt es in Abschnitt 4.3, dass die Kommission CSR-bezogene Rechtsvorschriften mit den Mitgliedstaaten diskutieren wird. Könnte die Kommissarin uns mitteilen, an welche Rechtsvorschriften sie dabei denkt?	Finally, when in section 4.3 the Commission says it will discuss CSR-related legislation with Member States, could she say which legislation she has in mind?
Was die Begriffe Familie und Reproduktivmedizin betrifft, so haben sich die Mitgliedstaaten von der Sprachregelung leiten lassen, die anlässlich verschiedener früherer Weltkonferenzen der Vereinten Nationen, insbesondere der in Kairo, Peking und Kopenhagen, gemeinsam vereinbart worden ist.	With regard to the concepts 'family' and 'reproductive health care' , the Member States have drawn on the language that was agreed upon during several previous UN world conferences, namely those of Cairo, Beijing and Copenhagen.
Auf dieser Konferenz wurden zahlreiche Initiativen diskutiert, die zum Erreichen der von Ihnen beschriebenen Ziele beitragen sollen.	At the conference a number of different initiatives were discussed which will help ensure that the goals described by the honourable Member are achieved.
Gleichzeitig ist es wichtig, klar die Rollen und Verantwortlichkeiten der wichtigen Akteure, die für den Umgang mit Gesundheitsrisiken verantwortlich sind, zu definieren.	At the same time, it is important to clearly define the roles and responsibilities of the key players responsible for managing health risks.
Wir vergessen diesen Aspekt jedes Mal; er sollte zu einer der Prioritäten des neu gewählten Parlaments gemacht werden.	We always forget this aspect and it should be a priority in the new term of Parliament.
Herr Präsident, diejenigen, die hier noch zuhören, sind schon ganz erschlagen von den vielen Wortmeldungen.	Mr President, those still here listening to our debate are punch-drunk from the dozens of speeches we have heard.
Dies schränkt natürlich die Grundfreiheiten der Gemeinschaft, in diesem Fall die der freien Verlegung von Unternehmen, ein.	Indeed, this situation restricts one of the Community's basic freedoms, the free movement of companies.
Aber unsere deutliche Forderung, die Todesstrafe gar nicht erst einzuführen oder sie abzuschaffen, bleibt bestehen.	However, our main demand is still that the death penalty should be abolished or not introduced.
Zwischen wirtschaftlicher Effizienz, dem Einfluss auf die Umwelt und nicht zuletzt auch den Rechten der Nutznießer und ihrer Sicherheit haben wir auch 2008 Schwerpunkte zu setzen, auf die wir hier nur ganz kurz eingehen können.	We must set priorities in 2008 ranging from economic efficiency, impact on the environment and, not least, the rights of users and their safety: issues which can only be touched on briefly here.
Dieses war nicht der Fall, und insofern muss dieser Richtlinie sicherlich bald eine weitere folgen.	This has not happened, and so this directive is bound soon to be followed by another.
Die Konsequenz dieser Bestimmungen ist, daß letzten Endes auch Zwang und Gewalt gegen Menschen, schon ab ihrem 14. Lebensjahr, notwendig wird.	The logic of this rule also means that in extreme cases force and violence may be required against people from the age of 14 years.
Herr Präsident, es geht nicht nur darum, daß etwa ein Siebentel der Bevölkerung der Europäischen Union unter der Armut leidet.	Mr President-in-Office, it is not just that about one-seventh of the European Union's population is afflicted by poverty.
Wir haben dies abgelehnt, denn wir wollen auch hier zum Wohle der Verbraucher den Wettbewerb zulassen.	We said No, because we want to create competition there too, for the benefit of the consumer.
Zudem sind wir bereit, einen Teil der für die Unterstützung des Wiederaufbaus Serbiens in diesem Jahr zur Verfügung stehenden 240 Mio. Euro dafür zu reservieren, dass im Presevo-Tal mehr getan werden kann.	We are also prepared to put some of the EUR 240 million that we are providing for Serbia in reconstruction assistance this year to doing more in the Presevo Valley.
Im weiteren Verlauf sind die Beschwerden ernstzunehmen und das Beschwerdeverfahren an Fristen zu binden.	So complaints need to be taken seriously and the complaints procedure needs to have time-limits applied.
Wir müssen darauf hinwirken, dass wir auch in Zukunft weltführend auf dem Gebiet der erneuerbaren Energien sind.	We must make sure that, in the future too, we are world leaders in the area of renewable energy.
Dies bezeichnet der Vorsitzende des französischen Verfassungsrates, Pierre Mazot, als einen Willensmangel auf Seiten Frankreichs.	That is what the Chairman of the French Constitutional Council, Pierre Mazot, calls France’s vitiated consent.
Darüber kann man sich nicht mit einigen Formeln hinwegtrösten, wie dies der vorliegende Vorschlag, der ein Pseudovorschlag ist, tut, sondern wir brauchen in der Tat eine personelle Lastenteilung nach festen Quoten.	We cannot content ourselves with a few set phrases on this, as this proposal - or pseudo-proposal - does; we need real burden-sharing based on definite quotas of people.
Zudem hat sich bei anderen Gelegenheiten gezeigt, dass trotz auftretender Probleme die Durchführung relativ transparenter Wahlen in Afrika möglich ist.	Furthermore, it has been proved on other occasions that, despite problems, relatively transparent elections can be held in Africa.
Herr Präsident! Der Europäische Rat von Tampere hat die Leitlinien für eine gemeinsame Asyl- und Migrationspolitik festgelegt.	Mr President, the Tampere European Council set guidelines for a common policy on asylum and migration.
Das Gegenteil ist der Fall und wurde bei zahlreichen Gelegenheiten in der gesamten Bandbreite der Aktivitäten der Europäischen Union bewiesen.	The reverse has been proven to be the case on various occasions, in the full range of the European Union's activities.
Die Agrarumweltbeihilfen dürfen nicht in eine versteckte Einkommensbeihilfe ausarten. In diesem Zusammenhang messe ich der Verdeutlichung der Anforderungen in der Verordnung und der besseren Kontrolle ihrer Einhaltung große Bedeutung bei.	The agrienvironmental subsidies must not be allowed to become a form of disguised income support, and I feel it is extremely important here to clarify the requirements in the regulation and to monitor compliance more closely.
Die Rechtfertigung, man habe angeblich eine Verschwörung zum Staatsstreich vereiteln müssen, an der Russland nicht ganz unbeteiligt gewesen sei, ist, um es vorsichtig auszudrücken, höchst umstritten.	The excuse of the alleged plot of a coup d'état, implying some Russian influence, is highly controversial to say the least.
Frau Präsidentin, der Vertrag über die Europäische Union und die Charta der Grundrechte erkennen die Bedeutung und die Notwendigkeit der europaweit wirkenden politischen Parteien bei der Förderung der Integration an.	Madam President, the Treaty on European Union and the Charter of Fundamental Rights recognise the importance of and need for political parties at European level in order to promote integration.
Lassen Sie mich auch kurz die Maßnahmen erwähnen, die wir im Rahmen des Instruments für Heranführungshilfe (IPA) ergreifen.	Let me also briefly mention the support measures we are putting in place under the Instrument for Pre-Accession Assistance (IPA).
Dennoch halte ich den eigentlichen Inhalt des vorgestellten Rahmens insgesamt für gelungen.	However, I consider the actual content of the presented framework to be successful on the whole.
Herr Präsident, lieber Herr Kollege, liebe Kolleginnen! Ich möchte gerne am späten Abend nur einige Feststellungen treffen.	Mr President, ladies and gentlemen, at this late hour I will just make a few comments.
Wir brauchen ganz einfach eine starke Kommission und einen starken Rat.	We simply need a strong Commission and a strong Council.
Seit Februar bittet der Haushaltsausschuss die Kommission, einen Entwurf der finanziellen Vorausschau, die wir benötigen, vorzulegen.	Since February, the Committee on Budgets has been asking the Commission to present the draft revision of the financial perspective that we need.
Mit dem Berichtigungshaushaltsplan wird eine gemeinsame Exekutivagentur, die Exekutivagentur für die Forschung (REA), geschaffen, die auch für alle anderen Programme im Rahmen des Siebten Rahmenprogramms für Forschung zuständig sein soll.	Under the amending budget a joint executive agency, the Research Executive Agency (REA), is created, for the other programmes under the Seventh Framework Programme for research too.
Ich frage nun die Versammlung, ob ich die fraglichen Briefe vorlesen soll.	I now put to the House my proposal to read out the letters in question.
Insofern ist der Vorschlag vollkommen berechtigt, die EU-Beihilfen zu vereinfachen und flexibler zu gestalten.	It is for this reason that the proposal to simplify EU funding and to make it more flexible is entirely justified.
In diesem Zusammenhang möchte ich diesem Parlament nochmals für die Unterstützung des Vorschlags der Kommission danken, in dem es um die Verhängung von strafrechtlichen Sanktionen gegenüber jenen geht, die vorsätzlich unsere Meere verschmutzen.	In this respect, I would like once more to thank this Parliament for the backing it has given to the Commission proposal to penalise those who voluntarily cause this sort of pollution of our seas.
Sie sind auch anfälliger geworden aufgrund des Wettbewerbsnachteils im Vergleich zu den Mitgliedern des Euroraums.	They also have become more vulnerable due to competitive disadvantage if compared to the euro area members.
Wie Sie wissen, hat das Parlament in dieser Frage Druck ausgeübt, indem es eine Zahlung zurückbehalten hat.	As you know, Parliament forced this issue by putting a payment into reserve.
Daher die Forderung des Europäischen Parlaments nach EU-weiten gleichen Sanktionen für gleiche Verstöße, nach mehr Befugnissen für die EU-Kontrolleure und nach der Möglichkeit für die Kommission, selbst Sanktionen zu verhängen.	That is why the European Parliament is calling for EU-wide similar penalties for similar offences, for the EU inspectorate to be granted increased powers and for the Commission itself to be able to impose sanctions.
Der Jahresbericht enthält viele Beispiele von Einrichtungen, die sofort handelten, um Fälle zu lösen, auf die sie aufmerksam gemacht wurden, und positiv auf meine Vorschläge und Empfehlungen reagierten.	The annual report contains many examples of the institutions taking prompt action to settle cases brought to their attention and responding positively to my proposals and recommendations.
Außerdem werden wir in diesem Zusammenhang die makro- und mikroökonomische Analyse durchführen, die Teil der Basler Vereinbarung ist, und Sie, Herr Karas, sowie Ihre Kolleginnen und Kollegen werden darüber natürlich informiert werden.	Furthermore, in this context, we will specifically carry out the macro-economic and micro-economic analysis which forms part of this Basel Agreement, and you and your colleagues will naturally be informed about it, Mr Karas.
Die Argumente, die im Hinblick auf den Umweltschutz angeführt werden, sind meines Erachtens also sehr begründet, und je besser die Emissionsstandards sind, desto besser.	The reasons given for protection of waters are therefore, I believe, justifiable, and the better emission norms we obtain the better things will be.
Damit ist der Tod der europäischen OGAW besiegelt, ebenso wie die vorzeitige Rückzahlung der Eurobonds, so daß sich der diesbezügliche Markt außerhalb Europas etablieren wird.	Therefore, the end of European collective investment undertakings is on the cards, as is the early redemption of Eurobonds, as the market for such bonds will be established outside Europe.
In all diesen Bereichen legte die Kommission ehrgeizige Vorschläge vor, die von diesem Parlament unterstützt wurden.	In all of these areas there were ambitious proposals from the Commission, which were supported by this Parliament.
Diese Gesetzeslücke zu schließen und Umweltflüchtlinge tatkräftig zu unterstützen, ist eine grundlegende Verpflichtung der internationalen Gemeinschaft, bei der die Europäische Union eine führende Rolle übernehmen muss.	Closing this legal loophole and substantially supporting climate refugees is a basic obligation of the international community in which the European Union must take a leading role.
Das ist genau der Aspekt, der in dieser alten Debatte immer zu kurz gekommen ist, seit wir hier im Parlament über die Entlastung abgestimmt haben.	That is the one aspect in this old debate that has been missing since we voted on the discharge in this Chamber.
Frau Präsidentin! In der Geschäftsordnung heißt es, dass namentliche Abstimmungen 24 Stunden vorher angekündigt werden müssen.	Madam President, it says that roll calls may be taken with 24 hours notice.
Da jedoch der Frühjahrgipfel im nächsten Monat immer näher rückt, ist es von ausschlaggebender Bedeutung, dass sich die nationalen Regierungen zusammennehmen und die Wirtschaftsreformen vorantreiben, die für den zukünftigen, im Programm geplanten Wohlstand entscheidend sind.	However, as we approach the Spring Council next month, it is vital that national governments get a grip and push ahead with the economic reforms that are vital to the future prosperity envisaged in the programme.
Dies ist in höchstem Maße kontraproduktiv und wir werden mit allen Mitteln versuchen, ähnliche Störungen in Zukunft zu verhindern.	It has been totally counterproductive and every effort will be made in future to prevent similar intrusions.
Zehn Prozent der neu zugelassenen Unternehmen auf dem NASDAQ-Markt kommen aus Europa, und über die NASDAQ erwerben europäische Finanzinstitute sage und schreibe 20 % der Anteile neuer amerikanischer Unternehmen bzw. bis zu 35 % bei den notierten europäischen Unternehmen.	Ten per cent of new listings on NASDAQ are European and European finance institutions use NASDAQ to invest in new American companies to the tune of 20 % of turnover and in NASDAQ-listed Euro companies by 35 %.
Meine Fraktion begrüßt daher die geplante transatlantische Wirtschaftspartnerschaft, insbesondere die in diesem Rahmen vorgesehene Verpflichtung zum Abbau der Handels- und Investitionsschranken in einer Reihe von Bereichen.	My group is therefore delighted at the proposals for a new Transatlantic Economic Partnership and very much welcomes the undertaking to remove trade and investment barriers in a number of areas.
Meiner Ansicht nach wird der von den Mitgliedstaaten gefundene Kompromiss nicht zu transparenter Regulierung in diesem Bereich führen, da die Mitgliedstaaten sich drei verschiedener Modelle zur Entflechtung bedienen können.	In my view, the compromise agreed by the Member States will not result in transparent regulation in this area, given that Member States can also apply three different separation models.
Man vergegenwärtige sich auch einmal die unglaubliche Situation, vor die Mugabe die weißen Viehzüchter stellt.	Imagine too the improbable situation which white cattle farmers are facing thanks to Mugabe.
Auch ich befürworte den Binnenmarkt, gleichwohl hätten wir die sehr hohen Standards, die technisch möglich sind, anwenden sollen.	I am also in favour of the internal market, but we should have used those very high standards that are technically possible.
Sie sind dazu verpflichtet, sowohl ihre Grenzkontrollen zu verstärken als auch sicherzustellen, dass deren Aufsichtsbehörden Produkte effektiv überwachen, die bereits auf dem europäischen Markt sind.	They have an obligation both to strengthen border controls and to ensure that their inspectorates monitor effectively products that have already been placed on the European market.
Jedoch enthält der Bericht eine Reihe von Widersprüchen, da er auf neoliberalen Ideen beruht, den Binnenmarkt verteidigt und EU-Patente unterstützt, womit wir nicht einverstanden sind.	However, the report includes a number of contradictions because it is founded on neoliberal ideas, defending the Internal Market and advocating EU patents, with which we disagree.
Wenn es eine einheitliche Einwanderungspolitik geben soll, muss man auch all ihre Konsequenzen tragen, insbesondere in Zeiten wie diesen, in denen die innere Sicherheit Anlass zu Besorgnis bietet.	If there must be a single immigration policy, then all its consequences must be accepted, above all at times like these when there are deep concerns regarding internal security.
Wenn die gesetzliche Garantie wirklich zu häufig beansprucht wird, dann stimmt etwas mit dem Produkt nicht.	If the legal guarantee is used too often to make claims, then there must be something wrong with the product.
Ich fordere alle Mitglieder zu der Entscheidung auf, dass, wenn dieses Haus die Schutzmechanismen, die diese Maßnahme rechtmäßig begleiten sollen, nicht gewährleisten kann, diese Maßnahme nicht angenommen werden sollte.	I call upon all Members to determine that, if this House cannot provide the safeguards which should rightly accompany this measure, then it should not adopt this measure at all.
Das mag für einige Lobbygruppen ein großer Erfolg gewesen sein, der Bericht aber wurde dadurch drastisch verschlechtert.	Whilst this may have been a huge success for a number of lobby groups, this has considerably changed the report for the worse.
Genau in diesem Punkt liegt der gesamte Nutzen der Mitteilung der Kommission, die heute unsere Aufmerksamkeit auf sich zieht.	This is what makes the Commission communication which we are discussing today so interesting.
Angelegenheiten, die Anlass zur Besorgnis geben, wie beispielsweise Handelsumlenkungen bei Generika, finden nun Aufmerksamkeit.	Concerns which have been raised, for example on the diversion trade in generic medicines, are being tackled.
Im französischen Parlament stimmten 8 % der Abgeordneten mit Nein, im Volk 55 %!	Eight per cent of the members of the French Parliament voted no, but 55% of the people did so.
Daher bieten beide Vorschläge ein konstruktives Maßnahmenpaar, im Speziellen im Hinblick auf die Koordinierung der Steuerpolitiken, was in einer Union von Staaten, die eine gemeinsame Währung teilen wollen, eine wesentliche Reform ist.	Both proposals offer therefore a constructive pair of measures, especially in view of the proposal for coordinating taxation policies, which is an essential reform in a union of states seeking to share the same currency.
Wenn der Zugang zu Informationsmedien einem Teil der Bevölkerung vorenthalten bleibt oder erschwert wird, entstehen Unterschiede im Bildungsniveau, die auch zu dramatisch unterschiedlichen Chancen auf dem Arbeitsmarkt führen können.	If access by part of the population to the information media is denied or obstructed, stark differences in education levels will result, and these could create a glaring inequality of opportunity in the job market.
Jedoch ist, wie Herr Brok gesagt hat, der kulturelle Dialog von höchster Priorität.	However, as Mr Brok said, cultural dialogue is the top priority.
Ich persönlich glaube, dass wir auf der operativen Ebene schon immer gut zusammengearbeitet haben, wobei dies immer noch verbessert werden kann.	I happen to believe that we have always had that good cooperation at the operational level, but it can always be improved.
Sie haben beispielsweise das Europäische Semester festgeschrieben, Sie haben einen strukturierten Wirtschaftsdialog eingerichtet und für eine herausragende Rolle des Parlaments im gesamten Europäischen Semester gesorgt.	For instance, you have codified the European Semester, you have set up a structured economic dialogue, providing for a prominent role for Parliament throughout the European Semester.
Bisher hat der Rat jedoch kein grünes Licht für die Verwendung des Flexibilitätsinstruments gegeben.	So far, however, the Council has not given the green light for the use of the flexibility instrument.
Wir räumen ein, daß Shell in der Lage ist, in Nigeria Gutes zu bewirken, aber Shell muß entschieden mehr Verantwortung in Zusammenhang mit der jüngsten Krise übernehmen.	We accept that they have the potential to be a force for good in Nigeria, but they must accept greater responsibility in response to the latest crisis.
Zunächst zur Regierungskonferenz: Den Ausführungen der Ministerin kann man bereits entnehmen, daß die Tagesordnung der Regierungskonferenz nicht nur die drei Themen der Leitlinien von Köln umfassen wird.	It seems clear from what the Minister has said that the Cologne conclusions will not be the only three items on the agenda of the Intergovernmental Conference.
In diesem Zusammenhang erhebt sich beispielsweise die Frage nach einer Harmonisierung der Rechtsvorschriften in Bezug auf die grenzüberschreitende Sitzverlegung.	In this context, the issue of legal harmonisation arises, for instance, with regard to the cross-border transfer of registered offices.
Angesichts dieser Verkündung bereitet jedoch die Flut der vorbereitenden Dokumente, die allein 1996 vorgelegt wurden, Sorge: 13 Grünbücher, zwei Weißbücher, darüber hinaus eine Vielzahl von Berichten, Mitteilungen und Aktionsprogrammen.	However, nonetheless, we are concerned at the profusion of preparatory documents in 1996, to mention that year alone: thirteen green papers, two white papers, plus countless reports, communications and action programmes.
Diese Zahl 20 % ist kein Ziel an sich, sondern eine vernünftige, freiwillige Grenze, die unsere Glaubwürdigkeit erhöht, wenn wir Haushaltsdisziplin von anderen Institutionen fordern.	This figure of 20% is not an end in itself but a sensible self-imposed limit that increases our credibility when we call for budgetary discipline on the part of other institutions.
Jeder ernsthafte Plan zur Herbeiführung eines politischen Wandels in Birma muss einen Zeitrahmen beinhalten, der dem Prozess der nationalen Versöhnung eine klare Perspektive verleiht.	Any serious plan to bring about political change in Burma will need to incorporate a timeframe which gives a clear perspective for the process of national reconciliation.
Die Zeit ist nun reif, eine qualitativ andere politische Reaktion zu fördern.	The time has come now to countenance a qualitatively different policy response.
Im Gegensatz zu meiner niederländischen Kollegin Frau in 't Veld möchte ich nicht für weniger staatliche Beihilfen argumentieren.	In contrast to my Dutch fellow Member, Mrs in ’t Veld, I will not make a case for less State aid.
In einem kürzlich erschienenen Artikel schrieb der polnische Außenminister Cimoszewicz sinngemäß Folgendes: Das Leben selbst entscheidet über Kontroversen, die von den Politikern nicht gelöst werden.	In a recent article, Mr Cimoszewicz, the Polish Foreign Affairs Minister, wrote, and I quote: ‘It is life itself that settles the controversies not resolved by politicians’.
Einige Abgeordnete haben sich kritisch dazu geäußert, dass der Faktor Mensch nicht bewertet oder ausreichend berücksichtigt wurde.	Some members have been critical about the human factor not having been assessed or properly taken into account.
. Wir kennen die Behauptungen, nach denen die geltenden Regelungen für den Zuckersektor den Markt verzerrt, zu hohen Preisen für die Verbraucher und zu negativen Auswirkungen auf dem Weltmarkt, insbesondere für die Entwicklungsländer, geführt hätten.	We are aware of allegations that the present arrangements for the sugar sector have distorted the market, leading to high prices for the consumer and a negative impact on the world market, particularly for developing countries.
Auch in diesem Punkt gestalteten sich die Verhandlungen sehr zäh und verliefen alles andere als einfach.	On this point, too, negotiations were very tough, by no means simple.
Wie Herr Sanz Fernández möchte ich unsere Zuhörer nicht langweilen, sondern kurz auf die rechtlichen Aspekte des vorliegenden Berichts eingehen.	Like Mr Sanz Fernández, rather than boring our listeners, I would just like to dwell momentarily on the constitutional aspects of this report.
Im Abkommen sind die wesentlichen Schwerpunkte auf politischem und wirtschaftlichem Gebiet und auf anderen Gebieten klar festgelegt.	The Agreement lays down clearly the key priorities in the political and economic fields and in other fields.
Der größte Anteil der Finanzierung sollte in die Vermeidung von Bränden und Überschwemmungen in Südeuropa fließen.	Most of this financing should go to the prevention of fires and floods in southern Europe.
Durch Zusammenarbeit mit den Sozialpartnern müssen wir die Lage von Frauen am Arbeitsplatz verbessern und das nach wie vor bestehende Problem der geschlechtsspezifischen Lohnunterschiede sowie die Frage der geschlechtsspezifischen Differenzierung des Arbeitsmarktes lösen.	By cooperating with social partners we must improve women's position in the workplace and solve the problem of gender pay differences which is still relevant, as well as the question of clear gender differentiation in the labour market.
Der Finanzsektor erbringt verschiedene immaterielle Dienstleistungen, von denen einige mit besonders kalkulierten Provisionen vergütet werden, während bei anderen der Preis im Zinssatz für Darlehen oder Einlagen miteingeschlossen ist.	The financial sector provides intangible services, some of which are paid for by specially invoiced procurement, while for others the cost is included in the interest on loans or deposits.
(PT) Frau Präsidentin, Herr Kommissar, wir sprechen seit Jahren über die Lissabon-Strategie. Dies sind möglicherweise nicht die besten Zeiten für eine solche Diskussion.	(PT) Madam President, Commissioner, we have been talking about the Lisbon Strategy for years and these are perhaps not the most appropriate times to be discussing it.
Ich hoffe, das Europäische Parlament gibt eine positive Stellungnahme zu diesem Vorschlag ab, damit ich die Verordnung am kommenden Montag, dem 28. Februar, im Rat voranbringen kann.	I hope that the European Parliament will give a positive opinion on this proposal to enable me to move this regulation forward in the Council next Monday, on 28 February.
Es kann allerdings sein, dass dies nicht zutrifft, wenn es sich um Mitglieder der Kommission handelt.	However, maybe because this is about members of the Commission, that is not the case.
Nach der Tagesordnung folgt die Aussprache über den Bericht (A4-0559/98) von Frau Theorin im Namen des Ausschusses für auswärtige Angelegenheiten, Sicherheit und Verteidigungspolitik über Umwelt, Sicherheit und Außenpolitik.	The next item is the report (A4-0005/99) by Mrs Theorin, on behalf of the Committee on Foreign Affairs, Security and Defence Policy, on the environment, security and foreign policy.
Unserer Meinung nach muß sichergestellt werden, daß die Leistungen im Wohnsitzland bezogen werden können und daß Sonderregelungen für ins Ausland entsandte Arbeitnehmer vorgesehen werden.	We believe it is important to ensure receipt of benefits in the country of residence and to provide for special arrangements for those workers posted abroad.
Wenn wir unseren Energiebedarf weiterhin wahllos und anscheinend grenzenlos in die Höhe treiben, dann können wir noch so viele Fahrpläne für erneuerbare Energiequellen aufstellen, es wird im Endeffekt alles nichts nutzen.	If we go on increasing our energy needs indiscriminately and seemingly in a limitless fashion, then, irrespective of how many road maps on renewable energy we draw up, all will be ineffective in the end.
Deshalb muss dieses Land ein vernünftiges Angebot in Form einer Senkung seiner Einfuhrzölle unterbreiten.	That is why that country will need to make a reasonable offer in the form of a reduction of its import tariffs.
Mit anderen Worten, das Geld des Volkes wird nicht seinem Wohlergehen zugute kommen, sondern den Profiten des Kapitals.	In other words, the people's money will be not for grass-roots prosperity, but for the profitability of capital.
Ich begrüße die Tatsache, dass in den Schlussfolgerungen von Thessaloniki auf die Teilnahme des Parlaments an der Regierungskonferenz verwiesen wird.	I welcome the reference in the conclusions of Thessaloniki to the participation of Parliament in the IGC.
Was die vorgeschlagenen Mittelansätze für die Gewährleistung der Chancengleichheit betrifft, so reichen auch sie nicht aus, um die tatsächlichen Bedürfnisse, die sich aus dem Wettbewerbsumfeld ergeben, zu befriedigen.	As far as the proposed appropriations for equal opportunities are concerned, they are inadequate to meet the real needs which arise from the competitive environment.
Bei dem Thema Schutz von Fußgängern und anderen ungeschützten Verkehrsteilnehmern haben wir keine Zeit zu verlieren.	The safety of pedestrians and other vulnerable road users is not a subject on which we can afford to lose time.
Nun zum Bericht Mendiluce. Auch hier hat der Haushaltsausschuß - aus den gleichen Gründen wie beim Bericht Titley - eine positive Stellungnahme abgegeben.	As regards Mr Mendiluce's report, the Committee on Budgets has also expressed a favourable opinion for the same reasons as those stated concerning the Titley report.
Deshalb sind die Kommission, wir als Parlament, aber auch die Regierungen der Mitgliedstaaten dringend aufgefordert, die wirkliche Bedrohungslage darzustellen.	That is why it is urgently necessary for the Commission, for us as Parliament, but also for the governments of the Member States to point out where the real threat lies.
Mit der Richtlinie jedoch werden die Voraussetzungen für die Inanspruchnahme dieser Dienstleistungen harmonisiert und reguliert.	However, the directive harmonises and regulates the conditions of use of such services.
Wie die drei Berichterstatter bereits sehr wortgewandt gesagt haben, benötigen wir die entsprechenden Fähigkeiten.	As has been said very eloquently by the three rapporteurs, we need capabilities.
Andernfalls würden uns die Kommission und der Rat bedeuten, dass sie einer despotischen Regierung in Tunesien hörig bleiben wollen, die sich anmaßt vorzugeben, was in Brüssel zu tun ist.	The Commission and the Council, on the other hand, tell us that they intend to continue cowering to a despotic government that, from Tunis, thinks it can tell them what to do in Brussels.
Eine solche politische Entschlossenheit von Seiten Europas ist zudem den neuen Möglichkeiten für eine Beilegung des israelisch-palästinensischen Konflikts förderlich.	Such European political decisiveness also promotes the new opportunities for the Israeli-Palestinian settlement.
Deshalb möchte ich meiner Hoffnung Ausdruck geben, dass wir eine gute Arbeit leisten.	I would therefore like to express my hope that we do a good job.
Da die amerikanische Seite mit diesem Abkommensentwurf ihre wichtigsten Verhandlungsziele erreicht hat, gehe ich davon aus, dass für sie kein großer Anreiz für eine zukünftige weitere Liberalisierung mehr bestehen wird.	As the Americans achieved their prime negotiating goals in this draft agreement, there will, I suggest, be little incentive for them to liberalise further in the future.
Sie müssen im Gegenteil immer an erster Stelle in unseren Überlegungen stehen, und wir müssen uns bemühen sicherzustellen, dass sie voll integriert und einbezogen werden.	On the contrary, they must always be at the forefront of our minds, and we should strive to ensure they are fully integrated and included.
Herr Präsident! Ich beziehe mich auf Artikel 28 der Geschäftsordnung.	Mr President, I rise to ask a question under Rule 28 of the Rules of Procedure.
Wie Sie sehen, ist dies eine weitreichende, wenn auch - wie ich nochmals betonen möchte - unvermeidliche Neuerung.	As you can see, this is a major innovation, but, I repeat, it is unavoidable.
Es war gut, dass das Abschlussdokument Regelungen zu freiem Wettbewerb, Werten, Methoden und technologischer Neutralität enthielt, was zeigt, dass man in Europa erfolgreich dabei ist, eine Informationsgesellschaft aufzubauen.	It was good that the final document contained regulations on free competition, values, methods and the neutrality of technology, which showed that success is being achieved in Europe in creating an information society.
Wir wären zum Beispiel bereit, als vertrauensbildende Maßnahme eine neue Präsenz an Grenzübergängen zu finanzieren, sollten beide Parteien dies wünschen.	We are, for example, ready to fund a new presence at border crossings as a confidence-building measure, if the parties so request.
